seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
7,7,0,4,0,4
8,8,0,4,0,4
8,8,0,4,0,4
64,63,1,0,0,0
8,8,0,4,0,4
0,0,0,7,0,7
8,8,0,4,0,4
5,3,2,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
64,43,21,0,0,0
200,198,2,40,0,40
197,195,2,40,0,40
90,87,3,20,0,20
85,67,18,0,0,0
128,113,15,0,0,0
14,13,1,5,0,5
14,13,1,5,0,5
14,12,2,5,0,5
14,12,2,5,0,5
16,16,0,5,0,5
15,15,0,5,0,5
16,16,0,5,0,5
16,16,0,5,0,5
96,82,14,0,0,0
14,14,0,5,0,5
14,13,1,5,0,5
14,13,1,5,0,5
14,13,1,5,0,5
15,15,0,4,0,4
35,31,4,5,0,5
0,0,0,0,0,0
2,0,2,0,0,0
0,0,0,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
2,1,1,0,0,0
3,1,2,0,0,0
2,0,2,0,0,0
14,14,0,5,0,5
2,0,2,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
78,49,29,25,0,25
20,5,15,0,0,0
48,30,18,0,0,0
10,10,0,3,0,3
9,9,0,2,0,2
10,10,0,3,0,3
12,11,1,3,0,3
9,9,0,2,0,2
9,9,0,2,0,2
32,30,2,0,0,0
9,7,2,2,0,2
10,10,0,4,0,4
10,10,0,1,0,1
10,10,0,1,0,1
55,9,46,0,0,0
70,54,16,0,0,0
30,18,12,10,0,10
215,206,9,20,0,20
57,55,2,10,0,10
105,97,8,10,0,10
36,33,3,0,0,0
0,0,0,0,0,0
98,89,9,40,0,40
8,8,0,3,0,3
8,8,0,4,0,4
9,9,0,3,0,3
8,8,0,4,0,4
5,5,0,4,0,4
16,7,9,0,0,0
15,6,9,10,0,10
5,2,3,4,0,4
1,0,1,0,0,0
3,1,2,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
6,0,6,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
6,1,5,0,0,0
2,0,2,0,0,0
6,0,6,0,0,0
3,2,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
2,0,2,0,0,0
2,2,0,0,0,0
1,0,1,0,0,0
2,2,0,0,0,0
2,2,0,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
2,0,2,0,0,0
3,1,2,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,0,1,0,0,0
2,1,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
3,0,3,0,0,0
3,1,2,0,0,0
1,0,1,0,0,0
4,3,1,0,0,0
1,0,1,0,0,0
5,1,4,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
12,0,12,0,0,0
12,0,12,0,0,0
3,0,3,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
1,1,0,0,0,0
3,2,1,0,0,0
5,0,5,0,0,0
3,1,2,0,0,0
1,1,0,0,0,0
3,0,3,0,0,0
6,1,5,0,0,0
5,0,5,0,0,0
2,0,2,0,0,0
4,0,4,0,0,0
5,2,3,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
3,1,2,0,0,0
1,1,0,0,0,0
3,0,3,0,0,0
3,0,3,0,0,0
2,0,2,0,0,0
2,0,2,0,0,0
8,0,8,0,0,0
3,2,1,0,0,0
2,0,2,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
3,0,3,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
5,0,5,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
2,1,1,0,0,0
2,1,1,0,0,0
2,1,1,0,0,0
1,0,1,0,0,0
2,0,2,0,0,0
5,3,2,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
3,1,2,0,0,0
5,0,5,0,0,0
2,1,1,0,0,0
2,0,2,0,0,0
1,1,0,0,0,0
2,1,1,0,0,0
2,2,0,0,0,0
4,0,4,0,0,0
3,3,0,0,0,0
6,1,5,0,0,0
2,1,1,0,0,0
3,2,1,0,0,0
10,11,0,0,0,0
5,0,5,0,0,0
10,6,4,0,0,0
8,2,6,0,0,0
12,9,3,0,0,0
17,17,0,0,0,0
15,10,5,0,0,0
20,8,12,0,0,0
12,10,2,0,0,0
16,9,7,0,0,0
20,15,5,0,0,0
26,16,10,0,0,0
21,10,11,0,0,0
5,0,5,0,0,0
18,10,8,0,0,0
6,3,3,0,0,0
8,3,5,0,0,0
9,4,5,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
20,1,19,0,0,0
20,1,19,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
60,39,21,0,0,0
47,27,20,0,0,0
20,19,1,0,0,0
20,21,0,0,0,0
10,3,7,0,0,0
300,67,233,0,0,0
20,0,20,0,0,0
20,5,15,0,0,0
5,1,4,0,0,0
20,0,20,0,0,0
20,0,20,0,0,0
20,2,18,0,0,0
10,2,8,0,0,0
21,8,13,0,0,0
20,0,20,0,0,0
55,5,50,15,0,15
20,6,14,0,0,0
12,5,7,0,0,0
20,8,12,0,0,0
12,10,2,0,0,0
2,0,2,0,0,0
20,1,19,0,0,0
10,8,2,0,0,0
5,0,5,0,0,0
20,2,18,0,0,0
20,2,18,0,0,0
5,2,3,0,0,0
6,6,0,0,0,0
20,6,14,0,0,0
20,1,19,0,0,0
21,5,16,0,0,0
10,0,10,0,0,0
6,3,3,0,0,0
20,2,18,0,0,0
55,5,50,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
6,0,6,0,0,0
20,1,19,0,0,0
10,3,7,0,0,0
2,0,2,0,0,0
2,1,1,0,0,0
20,3,17,0,0,0
20,4,16,0,0,0
20,2,18,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
55,22,33,0,0,0
20,0,20,0,0,0
10,5,5,0,0,0
20,7,13,0,0,0
20,5,15,0,0,0
20,8,12,0,0,0
25,25,0,25,0,25
20,2,18,0,0,0
25,25,0,25,0,25
18,16,2,25,0,25
18,15,3,25,0,25
25,15,10,25,0,25
18,16,2,25,0,25
18,16,2,25,0,25
25,24,1,25,0,25
25,24,1,25,0,25
25,10,15,25,0,25
25,12,13,25,0,25
20,19,1,25,0,25
20,16,4,25,0,25
23,15,8,25,0,25
18,7,11,25,0,25
30,24,6,0,0,0
15,12,3,25,0,25
15,14,1,0,0,0
5,0,5,0,0,0
1,1,0,0,0,0
5,0,5,0,0,0
20,13,7,0,0,0
30,29,1,20,0,20
20,13,7,0,0,0
48,40,8,20,0,20
5,1,4,0,0,0
25,17,8,0,0,0
25,11,14,0,0,0
40,24,16,0,0,0
24,24,0,0,0,0
24,25,0,0,0,0
60,53,7,0,0,0
24,25,0,0,0,0
30,33,0,0,0,0
30,20,10,0,0,0
15,5,10,0,0,0
15,5,10,0,0,0
13,9,4,0,0,0
13,9,4,0,0,0
30,30,0,0,0,0
15,10,5,0,0,0
30,23,7,0,0,0
30,27,3,0,0,0
20,23,0,0,0,0
15,11,4,0,0,0
20,21,0,0,0,0
1,1,0,0,0,0
35,32,3,0,0,0
15,12,3,0,0,0
30,22,8,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
15,13,2,0,0,0
5,0,5,0,0,0
10,2,8,0,0,0
15,6,9,0,0,0
20,7,13,0,0,0
25,12,13,0,0,0
1,1,0,0,0,0
1,0,1,0,0,0
15,9,6,0,0,0
1,2,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
5,5,0,0,0,0
6,0,6,0,0,0
5,4,1,0,0,0
6,2,4,0,0,0
5,0,5,0,0,0
5,1,4,0,0,0
10,0,10,0,0,0
5,4,1,0,0,0
5,1,4,0,0,0
10,6,4,0,0,0
5,0,5,0,0,0
25,0,25,0,0,0
45,8,37,0,0,0
5,1,4,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
1,1,0,0,0,0
5,1,4,0,0,0
5,0,5,0,0,0
5,2,3,0,0,0
30,30,0,0,0,0
30,30,0,0,0,0
30,25,5,0,0,0
30,25,5,0,0,0
90,59,31,0,0,0
65,63,2,0,0,0
65,44,21,0,0,0
15,0,15,0,0,0
0,0,0,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
15,0,15,0,0,0
65,64,1,0,0,0
85,83,2,0,0,0
70,39,31,0,0,0
18,11,7,0,0,0
18,12,6,0,0,0
90,85,5,0,0,0
18,16,2,0,0,0
16,16,0,0,0,0
16,16,0,0,0,0
16,16,0,0,0,0
15,15,0,0,0,0
16,7,9,0,0,0
16,15,1,0,0,0
80,65,15,0,0,0
50,39,11,0,0,0
55,11,44,0,0,0
14,14,0,0,0,0
28,24,4,0,0,0
14,10,4,0,0,0
70,42,28,0,0,0
25,21,4,0,0,0
80,41,39,0,0,0
30,12,18,0,0,0
70,65,5,0,0,0
30,12,18,0,0,0
80,41,39,0,0,0
50,48,2,0,0,0
50,48,2,0,0,0
65,50,15,0,0,0
40,28,12,0,0,0
16,14,2,0,0,0
16,15,1,0,0,0
16,16,0,0,0,0
16,5,11,0,0,0
52,44,8,0,0,0
46,37,9,0,0,0
32,4,28,0,0,0
45,40,5,0,0,0
16,9,7,0,0,0
68,34,34,0,0,0
16,8,8,0,0,0
16,13,3,0,0,0
16,4,12,0,0,0
40,9,31,0,0,0
40,20,20,0,0,0
20,19,1,0,0,0
40,36,4,0,0,0
21,17,4,0,0,0
40,25,15,0,0,0
60,48,12,0,0,0
50,24,26,0,0,0
15,0,15,0,0,0
45,27,18,0,0,0
45,9,36,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
5,2,3,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
2,1,1,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,1,9,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,8,7,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,6,9,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,4,11,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
40,22,18,0,0,0
30,27,3,0,0,0
40,1,39,0,0,0
34,1,33,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
5,3,2,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
40,11,29,0,0,0
30,26,4,0,0,0
45,12,33,0,0,0
45,9,36,0,0,0
45,9,36,0,0,0
45,29,16,0,0,0
15,3,12,0,0,0
35,26,9,0,0,0
45,36,9,0,0,0
30,9,21,0,0,0
37,17,20,0,0,0
15,2,13,0,0,0
15,5,10,0,0,0
40,22,18,0,0,0
40,23,17,0,0,0
40,34,6,0,0,0
40,27,13,0,0,0
70,50,20,0,0,0
30,11,19,0,0,0
30,21,9,0,0,0
32,17,15,0,0,0
30,28,2,0,0,0
12,10,2,0,0,0
20,10,10,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,3,7,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,4,11,0,0,0
90,62,28,0,0,0
40,7,33,0,0,0
95,0,95,0,0,0
37,13,24,0,0,0
30,25,5,0,0,0
70,17,53,0,0,0
30,7,23,0,0,0
16,6,10,0,0,0
40,27,13,0,0,0
30,7,23,0,0,0
30,6,24,0,0,0
45,19,26,0,0,0
20,8,12,0,0,0
30,7,23,0,0,0
30,9,21,0,0,0
50,10,40,0,0,0
40,15,25,0,0,0
40,15,25,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,2,8,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,5,10,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,1,14,0,0,0
15,4,11,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,5,10,0,0,0
10,5,5,0,0,0
15,1,14,0,0,0
15,2,13,0,0,0
15,5,10,0,0,0
15,10,5,0,0,0
5,1,4,0,0,0
15,4,11,0,0,0
15,1,14,0,0,0
15,8,7,0,0,0
5,2,3,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,11,4,0,0,0
15,0,15,0,0,0
15,4,11,0,0,0
10,2,8,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,4,11,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,3,12,0,0,0
15,4,11,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,4,11,0,0,0
15,3,12,0,0,0
15,4,11,0,0,0
15,8,7,0,0,0
15,5,10,0,0,0
10,6,4,0,0,0
15,2,13,0,0,0
15,3,12,0,0,0
15,6,9,0,0,0
15,0,15,0,0,0
15,2,13,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,1,14,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,7,8,0,0,0
15,4,11,0,0,0
15,0,15,0,0,0
15,0,15,0,0,0
15,3,12,0,0,0
15,0,15,0,0,0
15,5,10,0,0,0
15,0,15,0,0,0
10,3,7,0,0,0
10,2,8,0,0,0
15,5,10,0,0,0
15,4,11,0,0,0
15,4,11,0,0,0
15,1,14,0,0,0
15,1,14,0,0,0
15,5,10,0,0,0
15,0,15,0,0,0
15,3,12,0,0,0
15,2,13,0,0,0
15,2,13,0,0,0
15,1,14,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
5,0,5,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
100,26,74,0,0,0
66,66,0,0,0,0
65,65,0,0,0,0
62,61,1,0,0,0
65,65,0,0,0,0
30,30,0,0,0,0
68,68,0,0,0,0
64,62,2,0,0,0
60,60,0,0,0,0
64,63,1,0,0,0
60,55,5,0,0,0
55,55,0,0,0,0
50,12,38,0,0,0
22,21,1,5,0,5
22,22,0,5,0,5
22,20,2,5,0,5
30,3,27,0,0,0
22,21,1,5,0,5
60,60,0,0,0,0
15,6,9,0,0,0
60,50,10,0,0,0
60,60,0,0,0,0
60,51,9,0,0,0
48,26,22,0,0,0
70,70,0,0,0,0
50,17,33,0,0,0
67,65,2,0,0,0
15,10,5,10,0,10
20,15,5,0,0,0
61,52,9,100,0,100
70,50,20,100,0,100
30,29,1,100,0,100
40,31,9,100,0,100
75,71,4,100,0,100
1400,1180,220,50,0,50
1,1,0,0,0,0
85,84,1,200,0,200
15,11,4,0,0,0
10,2,8,0,0,0
170,170,0,200,0,200
15,4,11,0,0,0
300,151,149,999,0,999
76,56,20,200,0,200
250,212,38,250,0,250
500,332,168,999,0,999
900,757,143,50,0,50
100,2,98,0,0,0
10,4,6,0,0,0
200,90,110,999,0,999
100,59,41,50,0,50
10,10,0,20,0,20
5,2,3,0,0,0
230,154,76,200,0,200
10,7,3,0,0,0
20,7,13,200,0,200
100,54,46,50,0,50
10,0,10,0,0,0
200,92,108,50,0,50
10,0,10,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,7,3,20,0,20
75,65,10,10,0,10
30,25,5,0,0,0
50,37,13,0,0,0
10,0,10,0,0,0
50,14,36,20,0,20
10,1,9,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
5,0,5,0,0,0
10,1,9,0,0,0
5,0,5,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,8,2,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,0,10,0,0,0
15,0,15,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
15,8,7,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
15,5,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,7,3,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,1,9,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,1,9,0,0,0
10,0,10,0,0,0
100,2,98,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,0,10,0,0,0
10,3,7,0,0,0
10,0,10,0,0,0
10,2,8,0,0,0
