202102,Aerospace Engineering,Research Assistantship,24902,AE 2698,LIE,Class,TBA,,TBA,Tim Charles  Lieuwen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,22880,AE 2698,MAV,Class,TBA,,TBA,Dimitrios N  Mavris (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,30225,AE 2698,MEN,Class,TBA,,TBA,Suresh   Menon (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,28543,AE 2698,OEF,Class,TBA,,TBA,Joseph   Oefelein (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,29506,AE 2698,ROG,Class,TBA,,TBA,Jonathan David  Rogers (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,24847,AE 2698,SMI,Class,TBA,,TBA,Marilyn Ruth Jones  Smith (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,28577,AE 2698,STE,Class,TBA,,TBA,Adam Michael  Steinberg (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,28808,AE 2698,VAM,Class,TBA,,TBA,Kyriakos   Vamvoudakis (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Research Assistantship,23235,AE 2698,WAL,Class,TBA,,TBA,Mitchell L.R.  Walker (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,
202102,Aerospace Engineering,Undergraduate Research,28064,AE 2699,AHU,Class,TBA,,TBA,Krishan K  Ahuja (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Undergraduate Research,35845,AE 2699,CAR,Class,TBA,,TBA,TBA,"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,29507,AE 2699,CHE,Class,TBA,,TBA,Yongxin   Chen (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences,Res/CP>=101conthrs"
202102,Aerospace Engineering,Undergraduate Research,23064,AE 2699,COS,Class,TBA,,TBA,Mark Francis  Costello (P),"GraduateSemester,UndergraduateSemester",1.000 TO       12.000 Credits,"TechElectCS,Engr,&Sciences"
