courseTerm|crn|seatCapacity|seatActual|seatRemaining|waitlistCapacity|waitlistActual|waitlistRemaining
202302|30303|30|0|30|0|0|0
202302|30424|23|0|23|0|0|0
202302|30095|40|0|40|10|0|10
202208|85354|10|0|10|0|0|0
202302|21204|15|0|15|0|0|0
202208|93270|40|22|18|20|0|20
202205|52042|10|0|10|0|0|0
202208|84845|3|0|3|0|0|0
202205|50032|10|1|9|0|0|0
202208|88606|100|51|49|50|0|50
202302|21871|15|0|15|0|0|0
202205|50300|20|1|19|0|0|0
202302|33701|36|0|36|0|0|0
202302|32995|35|0|35|0|0|0
202208|91465|70|69|1|0|0|0
202302|31675|40|0|40|10|0|10
202302|22393|15|0|15|0|0|0
202208|93271|12|9|3|0|0|0
202208|82481|7|0|7|0|0|0
202208|93997|25|2|23|0|0|0
202205|54613|10|0|10|0|0|0
202302|21873|10|0|10|0|0|0
202205|50302|20|0|20|0|0|0
202205|50028|10|0|10|0|0|0
202302|31441|99|0|99|0|0|0
202302|33802|40|0|40|0|0|0
202302|25109|55|0|55|20|0|20
202208|91467|142|138|4|0|0|0
202302|21201|15|0|15|0|0|0
202208|84840|3|0|3|0|0|0
202205|53332|10|0|10|0|0|0
202205|50303|5|1|4|0|0|0
202208|88375|700|375|325|999|0|999
202208|93272|7|7|0|0|0|0
202205|50023|10|2|8|0|0|0
202302|20947|5|0|5|0|0|0
202302|30304|33|0|33|1|0|1
202302|33940|35|0|35|0|0|0
202208|91468|37|37|0|5|0|5
202302|24987|10|0|10|0|0|0
202302|29220|5|0|5|0|0|0
202208|88982|5|0|5|0|0|0
202205|50776|5|2|3|0|0|0
202208|86846|30|20|10|5|0|5
202208|93991|25|9|16|0|0|0
202205|52896|10|0|10|0|0|0
202302|20977|35|0|35|0|0|0
202205|53327|10|0|10|0|0|0
202302|31520|33|0|33|1|0|1
202302|30410|45|0|45|0|0|0
202302|32535|10|0|10|0|0|0
202208|91470|35|34|1|5|0|5
202302|26099|45|0|45|20|0|20
202205|54151|5|1|4|0|0|0
202205|50027|10|1|9|0|0|0
202205|54495|3|1|2|0|0|0
202208|91114|10|0|10|0|0|0
202208|86845|15|4|11|5|0|5
202208|88260|50|42|8|999|0|999
202302|25216|40|0|40|20|0|20
202302|21407|15|0|15|0|0|0
202302|21200|15|0|15|0|0|0
202302|31521|33|0|33|1|0|1
202208|91466|72|70|2|0|0|0
202302|25635|45|0|45|20|0|20
202205|55257|10|0|10|0|0|0
202205|54803|10|5|5|0|0|0
202208|87859|5|0|5|0|0|0
202208|94288|5|2|3|10|0|10
202208|84249|255|255|0|100|0|100
202302|21869|15|0|15|0|0|0
202302|32996|35|0|35|0|0|0
202302|29027|30|0|30|15|0|15
202302|23086|5|0|5|0|0|0
202205|53456|10|0|10|0|0|0
202205|50572|70|39|31|0|0|0
202208|91469|35|35|0|5|0|5
202302|30564|20|0|20|15|0|15
202208|85076|5|0|5|0|0|0
202302|22353|5|0|5|0|0|0
202302|30412|39|0|39|0|0|0
202302|25086|132|0|132|0|0|0
202208|85224|1100|1039|61|999|0|999
202208|91969|200|197|3|50|0|50
202302|24698|10|0|10|0|0|0
202302|30565|45|0|45|15|0|15
202205|50573|100|56|44|0|0|0
202205|53429|10|1|9|0|0|0
202208|93348|35|33|2|5|0|5
202208|84337|3|0|3|0|0|0
202302|23037|20|0|20|0|0|0
202302|28178|33|0|33|1|0|1
202205|50020|10|0|10|0|0|0
202302|30415|28|0|28|0|0|0
202208|86297|100|12|88|0|0|0
202208|93851|25|25|0|10|0|10
202208|87583|300|189|111|50|0|50
202205|54666|10|0|10|0|0|0
202302|26316|10|0|10|0|0|0
202302|31494|35|0|35|10|0|10
202208|84841|3|0|3|0|0|0
202302|23911|25|0|25|0|0|0
202302|25090|33|0|33|1|0|1
202205|50013|10|1|9|0|0|0
202302|30414|60|0|60|0|0|0
202205|53022|10|0|10|0|0|0
202208|93852|25|19|6|0|0|0
202302|21567|15|0|15|0|0|0
202208|86230|35|22|13|10|0|10
202302|31495|5|0|5|10|0|10
202208|90338|25|5|20|0|0|0
202302|22882|25|0|25|0|0|0
202208|85075|5|0|5|0|0|0
202205|53414|10|4|6|0|0|0
202302|30634|30|0|30|0|0|0
202302|25105|33|0|33|1|0|1
202302|29581|10|0|10|0|0|0
202302|30613|5|0|5|5|0|5
202208|86158|5|3|2|5|0|5
202208|93850|50|44|6|10|0|10
202205|53130|10|0|10|0|0|0
202302|28044|10|0|10|0|0|0
202208|85078|5|0|5|0|0|0
202208|90931|2|0|2|0|0|0
202205|50009|10|3|7|0|0|0
202302|32385|30|0|30|0|0|0
202302|26051|33|0|33|1|0|1
202302|22575|15|0|15|0|0|0
202302|30614|8|0|8|10|0|10
202208|86222|15|4|11|10|0|10
202208|91880|25|26|0|0|0|0
202302|23956|25|0|25|0|0|0
202205|57586|10|1|9|0|0|0
202208|91855|400|210|190|999|0|999
202205|54814|10|1|9|0|0|0
202208|84842|3|0|3|0|0|0
202302|31442|120|0|120|0|0|0
202302|29740|10|0|10|0|0|0
202302|33684|6|0|6|5|0|5
202302|24985|10|0|10|0|0|0
202208|89639|15|4|11|10|0|10
202208|91878|25|26|0|0|0|0
202302|21874|15|0|15|0|0|0
202205|53082|10|0|10|0|0|0
202208|86896|134|134|0|150|0|150
202302|22120|5|0|5|0|0|0
202205|51571|10|0|10|0|0|0
202302|25151|35|0|35|2|0|2
202302|29211|10|0|10|0|0|0
202208|84839|3|0|3|0|0|0
202302|33685|6|0|6|5|0|5
202208|89640|25|19|6|10|0|10
202302|20945|5|0|5|0|0|0
202208|91879|25|26|0|0|0|0
202208|90906|650|465|185|999|0|999
202205|52138|10|1|9|0|0|0
202205|52572|10|1|9|0|0|0
202302|24763|5|0|5|0|0|0
202302|29491|10|0|10|0|0|0
202302|32647|100|1|99|50|0|50
202208|84843|3|0|3|0|0|0
202302|25154|33|0|33|3|0|3
202208|86223|25|19|6|10|0|10
202208|91922|50|44|6|10|0|10
202302|21877|20|0|20|0|0|0
202208|91824|150|107|43|100|0|100
202205|52007|10|0|10|0|0|0
202205|53999|10|0|10|0|0|0
202302|21215|15|0|15|0|0|0
202302|22629|3|0|3|0|0|0
202208|81878|40|28|12|10|0|10
202302|28180|35|0|35|2|0|2
202302|32648|100|0|100|50|0|50
202208|86718|5|0|5|0|0|0
202208|84170|30|30|0|20|0|20
202302|21876|10|0|10|0|0|0
202208|93992|25|6|19|0|0|0
202205|54215|10|0|10|0|0|0
202302|24124|5|0|5|0|0|0
202205|54490|10|3|7|0|0|0
202302|25152|206|0|206|0|0|0
202208|92061|10|1|9|0|0|0
202302|21856|15|0|15|0|0|0
202302|27481|25|0|25|0|0|0
202208|91907|5|1|4|5|0|5
202302|27071|10|0|10|0|0|0
202208|85622|45|46|0|20|0|20
202208|88421|39|2|37|0|0|0
202205|55059|10|0|10|0|0|0
202302|27164|5|0|5|0|0|0
202302|28179|35|0|35|2|0|2
202208|86934|5|0|5|0|0|0
202302|26838|200|0|200|50|0|50
202302|25917|10|0|10|0|0|0
202205|50007|10|0|10|0|0|0
202208|90387|5|1|4|5|0|5
202302|21290|15|0|15|0|0|0
202302|24070|3|0|3|0|0|0
202205|51800|10|0|10|0|0|0
202208|94726|30|9|21|0|0|0
202208|90411|30|7|23|0|0|0
202302|25120|35|0|35|2|0|2
202302|20646|65|0|65|30|0|30
202302|26383|10|0|10|0|0|0
202205|50012|10|2|8|0|0|0
202208|87038|5|0|5|0|0|0
202208|93844|50|10|40|10|0|10
202302|31239|5|0|5|0|0|0
202208|86317|1300|1191|109|999|0|999
202208|82698|45|24|21|15|0|15
202302|21875|10|0|10|0|0|0
202205|54184|10|0|10|0|0|0
202302|25149|35|0|35|2|0|2
202302|30259|25|0|25|0|0|0
202205|50006|10|1|9|0|0|0
202302|32682|10|0|10|0|0|0
202208|80694|40|40|0|10|0|10
202208|88605|200|174|26|75|0|75
202302|23486|20|0|20|0|0|0
202208|86720|5|0|5|0|0|0
202302|22648|5|0|5|0|0|0
202208|87218|184|183|1|30|0|30
202205|54324|5|1|4|0|0|0
202302|26052|35|0|35|2|0|2
202302|30438|70|0|70|15|0|15
202205|51982|10|1|9|0|0|0
202302|32674|10|0|10|0|0|0
202208|86569|5|2|3|5|0|5
202208|84334|3|0|3|0|0|0
202208|92487|25|20|5|0|0|0
202208|89379|185|183|2|0|0|0
202302|25220|10|0|10|0|0|0
202205|53331|10|0|10|0|0|0
202302|23732|3|0|3|0|0|0
202205|50019|10|0|10|0|0|0
202302|30439|5|0|5|5|0|5
202302|28183|34|0|34|1|0|1
202302|23031|5|0|5|0|0|0
202302|31032|10|0|10|0|0|0
202208|92102|60|56|4|20|0|20
202208|87230|40|29|11|10|0|10
202302|21863|3|0|3|0|0|0
202208|83108|40|35|5|10|0|10
202205|52451|10|0|10|0|0|0
202208|85110|5|0|5|0|0|0
202302|23111|5|0|5|0|0|0
202302|20940|15|0|15|10|0|10
202205|54809|10|1|9|0|0|0
202302|28182|32|0|32|2|0|2
202208|89247|95|95|0|150|0|150
202302|26308|25|0|25|0|0|0
202208|89923|40|29|11|0|0|0
202205|57843|10|1|9|0|0|0
202208|89703|9|9|0|5|0|5
202302|22755|5|0|5|0|0|0
202205|50010|10|3|7|0|0|0
202302|28186|99|0|99|0|0|0
202208|86717|5|0|5|0|0|0
202302|29302|5|0|5|2|0|2
202302|22769|10|0|10|0|0|0
202302|27750|20|0|20|0|0|0
202208|89599|10|10|0|100|0|100
202208|90415|65|54|11|0|0|0
202205|53430|10|0|10|0|0|0
202302|25936|5|0|5|0|0|0
202208|89704|6|4|2|4|0|4
202205|52139|10|1|9|0|0|0
202302|28187|33|0|33|3|0|3
202302|21041|25|0|25|10|0|10
202208|82597|3|0|3|0|0|0
202302|29497|10|0|10|0|0|0
202302|21878|10|0|10|0|0|0
202208|93706|10|9|1|0|0|0
202208|87358|65|54|11|0|0|0
202302|27161|5|0|5|0|0|0
202205|53628|10|0|10|0|0|0
202208|93300|4|4|0|15|0|15
202205|52137|10|1|9|0|0|0
202302|24883|10|0|10|0|0|0
202208|85111|5|0|5|0|0|0
202302|32028|14|0|14|0|0|0
202302|28188|33|0|33|3|0|3
202208|89508|8|7|1|100|0|100
202302|21082|5|0|5|0|0|0
202208|92460|70|73|0|28|0|28
202302|22446|3|0|3|0|0|0
202205|53129|10|0|10|0|0|0
202208|93301|46|42|4|30|0|30
202205|53625|10|0|10|0|0|0
202302|31492|10|0|10|0|0|0
202302|28189|33|0|33|3|0|3
202208|84372|5|0|5|0|0|0
202302|32654|10|0|10|0|0|0
202208|89452|6|7|0|0|0|0
202302|21880|10|0|10|0|0|0
202208|94253|20|0|20|0|0|0
202302|24687|5|0|5|0|0|0
202208|86688|45|40|5|20|0|20
202205|54493|10|0|10|0|0|0
202205|51570|10|3|7|0|0|0
202302|32026|10|0|10|0|0|0
202302|32997|35|0|35|0|0|0
202208|85666|5|0|5|0|0|0
202302|27973|10|0|10|0|0|0
202302|21684|10|0|10|0|0|0
202208|83894|2|2|0|0|0|0
202208|82820|14|14|0|200|0|200
202205|54494|10|0|10|0|0|0
202302|21688|25|0|25|0|0|0
202208|85521|45|36|9|20|0|20
202205|52977|10|4|6|0|0|0
202302|33359|10|0|10|0|0|0
202208|87573|5|0|5|0|0|0
202302|32300|104|0|104|0|0|0
202302|22107|15|0|15|0|0|0
202205|53484|10|0|10|0|0|0
202208|83895|2|3|0|0|0|0
202205|55083|10|0|10|0|0|0
202302|21879|10|0|10|0|0|0
202208|94710|10|1|9|0|0|0
202302|32893|10|0|10|0|0|0
202208|85498|45|27|18|20|0|20
202302|26347|10|0|10|5|0|5
202208|85113|5|1|4|0|0|0
202302|28181|35|0|35|2|0|2
202302|26333|5|0|5|0|0|0
202205|51572|10|0|10|0|0|0
202205|52819|10|0|10|0|0|0
202302|22715|25|0|25|0|0|0
202208|83896|2|2|0|0|0|0
202302|26918|10|0|10|0|0|0
202208|85499|41|40|1|20|0|20
202208|88188|20|14|6|0|0|0
202302|28624|30|0|30|10|0|10
202208|83742|5|1|4|0|0|0
202302|32301|33|0|33|3|0|3
202302|23373|3|0|3|0|0|0
202302|27175|10|0|10|0|0|0
202302|30594|150|0|150|999|0|999
202205|50018|10|0|10|0|0|0
202208|89555|65|50|15|30|0|30
202205|53374|10|0|10|0|0|0
202208|84890|10|0|10|0|0|0
202302|32302|36|0|36|1|0|1
202208|85508|45|36|9|20|0|20
202302|22276|5|0|5|10|0|10
202208|82977|3|0|3|0|0|0
202302|25840|5|0|5|0|0|0
202302|29634|10|0|10|0|0|0
202302|30595|250|0|250|999|0|999
202208|90259|6|3|3|5|0|5
202205|54357|10|1|9|0|0|0
202302|27449|40|0|40|15|0|15
202302|28013|5|0|5|0|0|0
202208|80081|50|6|44|0|0|0
202208|85509|45|40|5|20|0|20
202302|32998|35|0|35|0|0|0
202205|51112|10|1|9|0|0|0
202208|86217|5|1|4|0|0|0
202302|21171|15|0|15|0|0|0
202302|34016|50|0|50|50|0|50
202205|53117|10|0|10|0|0|0
202302|24330|3|0|3|0|0|0
202208|89709|65|40|25|20|0|20
202302|25119|90|0|90|0|0|0
202208|86220|5|0|5|0|0|0
202208|90261|20|15|5|10|0|10
202205|52805|10|2|8|0|0|0
202208|91015|10|0|10|0|0|0
202302|33358|15|0|15|15|0|15
202302|26470|10|0|10|0|0|0
202302|33677|30|0|30|0|0|0
202302|31184|10|0|10|0|0|0
202205|55106|10|0|10|0|0|0
202302|31869|25|0|25|5|0|5
202208|86719|5|0|5|0|0|0
202208|91030|10|0|10|0|0|0
202208|89556|25|7|18|0|0|0
202205|53713|10|0|10|0|0|0
202208|85491|45|40|5|20|0|20
202302|21881|10|0|10|0|0|0
202302|26053|30|0|30|3|0|3
202302|33135|70|0|70|0|0|0
202302|31162|5|0|5|0|0|0
202205|55084|10|0|10|0|0|0
202302|25644|30|0|30|10|0|10
202208|93644|50|11|39|0|0|0
202205|53818|10|1|9|0|0|0
202208|90993|5|1|4|0|0|0
202208|93845|40|16|24|0|0|0
202302|21094|5|0|5|0|0|0
202208|85492|45|36|9|20|0|20
202302|30112|15|0|15|50|0|50
202302|26054|30|0|30|3|0|3
202302|27184|5|0|5|0|0|0
202205|53766|10|0|10|0|0|0
202302|33159|30|0|30|20|0|20
202205|50810|10|0|10|0|0|0
202208|91575|75|51|24|20|0|20
202208|87069|5|0|5|0|0|0
202208|91036|10|0|10|0|0|0
202208|85493|60|39|21|20|0|20
202302|21603|5|0|5|0|0|0
202302|21256|25|0|25|0|0|0
202205|55437|10|0|10|0|0|0
202302|26121|50|0|50|200|0|200
202302|28185|30|0|30|3|0|3
202302|27558|25|0|25|15|0|15
202205|54292|10|0|10|0|0|0
202208|91576|25|22|3|5|0|5
202208|86213|5|0|5|0|0|0
202208|84750|20|0|20|20|0|20
202302|24462|5|0|5|0|0|0
202208|85495|45|40|5|20|0|20
202205|54921|15|0|15|0|0|0
202302|21884|3|0|3|0|0|0
202302|28619|45|0|45|10|0|10
202302|32163|100|0|100|999|0|999
202302|33001|35|0|35|0|0|0
202205|52971|10|1|9|0|0|0
202208|91577|20|3|17|5|0|5
202208|90812|12|4|8|0|0|0
202208|84893|5|0|5|0|0|0
202302|24006|3|0|3|0|0|0
202208|85494|45|36|9|20|0|20
202302|26525|20|0|20|0|0|0
202205|53765|10|1|9|0|0|0
202302|28184|99|0|99|0|0|0
202205|50684|10|0|10|0|0|0
202302|25180|20|0|20|5|0|5
202208|83745|25|12|13|0|0|0
202302|33986|50|0|50|0|0|0
202208|86984|15|12|3|0|0|0
202302|20648|5|0|5|0|0|0
202302|21680|3|0|3|0|0|0
202208|81970|5|0|5|0|0|0
202208|85496|50|45|5|20|0|20
202302|27433|33|0|33|3|0|3
202205|53102|10|0|10|0|0|0
202205|50011|10|1|9|0|0|0
202302|26110|10|0|10|5|0|5
202208|80499|50|25|25|10|0|10
202302|33528|75|0|75|0|0|0
202208|80922|75|38|37|20|0|20
202302|32697|5|0|5|0|0|0
202208|87574|5|0|5|0|0|0
202302|23406|15|0|15|0|0|0
202205|53819|10|3|7|0|0|0
202205|53493|10|0|10|0|0|0
202208|85502|45|40|5|20|0|20
202302|33357|20|0|20|15|0|15
202302|31532|33|0|33|3|0|3
202302|30780|32|0|32|0|0|0
202208|93083|20|6|14|10|0|10
202208|87340|50|31|19|0|0|0
202208|84702|3|1|2|0|0|0
202302|29405|5|0|5|0|0|0
202302|21883|0|0|0|0|0|0
202205|53133|10|0|10|0|0|0
202208|93846|15|3|12|0|0|0
202302|31533|33|0|33|3|0|3
202205|50680|10|3|7|0|0|0
202208|94307|50|10|40|0|0|0
202208|85503|45|36|9|20|0|20
202302|31868|35|0|35|15|0|15
202208|90940|5|0|5|0|0|0
202302|33626|100|0|100|0|0|0
202302|21839|3|0|3|0|0|0
202302|21882|10|0|10|0|0|0
202205|52580|10|0|10|0|0|0
202302|28190|113|0|113|0|0|0
202208|80500|45|29|16|20|0|20
202208|85504|45|39|6|20|0|20
202302|25830|30|0|30|10|0|10
202208|85298|5|0|5|0|0|0
202205|50016|10|0|10|0|0|0
202208|94451|20|9|11|0|0|0
202302|30778|300|0|300|999|0|999
202302|27866|5|0|5|0|0|0
202205|54648|10|0|10|0|0|0
202302|20862|10|0|10|0|0|0
202208|91734|45|18|27|0|0|0
202302|25091|37|0|37|2|0|2
202208|85505|45|36|9|20|0|20
202302|26279|750|1|749|50|0|50
202208|88926|5|0|5|0|0|0
202205|50015|10|2|8|0|0|0
202302|20647|5|0|5|0|0|0
202208|90413|20|2|18|20|0|20
202302|27931|5|0|5|0|0|0
202302|33136|64|0|64|0|0|0
202205|54356|5|0|5|0|0|0
202208|91861|100|16|84|50|0|50
202302|25092|38|0|38|1|0|1
202208|92024|60|45|15|20|0|20
202208|88942|5|0|5|0|0|0
202302|32103|30|0|30|5|0|5
202205|54487|10|1|9|0|0|0
202302|24845|600|0|600|999|0|999
202208|94296|999|62|937|999|0|999
202302|23663|10|0|10|0|0|0
202205|53591|10|1|9|0|0|0
202302|21885|0|0|0|0|0|0
202208|93076|45|20|25|10|0|10
202208|92924|1|0|1|0|0|0
202302|25102|38|0|38|1|0|1
202302|24749|30|0|30|20|0|20
202208|85497|60|31|29|20|0|20
202302|34018|50|0|50|50|0|50
202302|27360|5|0|5|0|0|0
202205|53820|10|2|8|0|0|0
202208|94299|999|56|943|999|0|999
202302|20874|5|0|5|0|0|0
202205|51746|1|0|1|0|0|0
202302|32355|5|0|5|0|0|0
202208|88292|30|26|4|12|0|12
202208|85667|5|1|4|0|0|0
202302|33002|19|0|19|0|0|0
202208|85507|45|40|5|20|0|20
202302|32359|30|0|30|0|0|0
202302|22403|2|0|2|0|0|0
202302|21897|6|0|6|0|0|0
202205|53132|10|0|10|0|0|0
202208|94297|999|44|955|999|0|999
202205|52838|10|0|10|0|0|0
202302|26844|300|2|298|50|0|50
202208|88293|20|15|5|0|0|0
202302|28193|146|0|146|0|0|0
202208|85506|45|37|8|20|0|20
202208|81977|10|1|9|0|0|0
202302|22479|2|0|2|0|0|0
202302|27468|500|0|500|999|0|999
202208|93935|999|14|985|999|0|999
202205|53273|10|0|10|0|0|0
202205|52715|10|0|10|0|0|0
202302|27791|20|0|20|0|0|0
202302|30716|45|0|45|0|0|0
202208|85517|60|57|3|20|0|20
202208|81941|2|0|2|0|0|0
202208|93848|15|0|15|0|0|0
202302|25602|38|0|38|1|0|1
202302|23328|3|0|3|0|0|0
202302|32702|20|0|20|0|0|0
202302|32512|20|0|20|0|0|0
202208|86228|25|6|19|20|0|20
202205|56696|10|0|10|0|0|0
202205|50017|10|0|10|0|0|0
202302|30717|30|0|30|0|0|0
202208|86211|3|0|3|0|0|0
202208|86309|14|13|1|5|0|5
202208|83743|50|42|8|10|0|10
202302|23690|5|0|5|0|0|0
202302|27419|50|0|50|999|0|999
202302|32699|20|0|20|0|0|0
202302|25603|38|0|38|1|0|1
202208|93985|5|1|4|0|0|0
202205|56945|5|0|5|0|0|0
202208|85762|14|12|2|5|0|5
202208|84662|3|0|3|0|0|0
202302|21648|5|0|5|0|0|0
202205|50014|10|0|10|0|0|0
202208|93917|45|28|17|0|0|0
202302|25470|5|0|5|0|0|0
202302|23944|193|0|193|100|0|100
202302|20861|25|0|25|0|0|0
202302|25604|35|0|35|3|0|3
202208|93987|5|1|4|0|0|0
202205|54589|5|0|5|0|0|0
202208|84703|3|0|3|0|0|0
202302|21674|25|0|25|0|0|0
202205|50008|10|1|9|0|0|0
202208|80497|57|48|9|20|0|20
202302|23696|2|0|2|0|0|0
202208|85763|14|13|1|5|0|5
202302|24841|1100|0|1100|999|0|999
202208|93983|5|3|2|0|0|0
202302|31534|35|0|35|2|0|2
202302|24810|25|0|25|0|0|0
202208|86281|5|0|5|0|0|0
202205|51765|1|0|1|0|0|0
202205|52814|10|0|10|0|0|0
202302|21057|10|0|10|0|0|0
202208|89557|20|17|3|0|0|0
202208|85765|14|12|2|5|0|5
202302|27014|3|0|3|0|0|0
202302|25749|15|0|15|0|0|0
202302|33003|35|0|35|0|0|0
202208|86218|10|1|9|0|0|0
202208|93984|5|1|4|0|0|0
202302|27720|5|0|5|0|0|0
202205|53754|10|0|10|0|0|0
202302|21886|10|0|10|0|0|0
202205|52136|10|0|10|0|0|0
202208|85581|14|14|0|10|0|10
202302|32360|25|0|25|0|0|0
202302|27187|10|0|10|0|0|0
202302|28194|96|0|96|0|0|0
202208|88408|23|5|18|5|0|5
202208|84891|5|0|5|0|0|0
202208|93986|5|2|3|0|0|0
202205|54804|10|0|10|0|0|0
202302|25267|2|0|2|0|0|0
202208|85580|14|5|9|10|0|10
202302|21887|10|0|10|0|0|0
202205|54359|10|0|10|0|0|0
202302|29403|2|0|2|0|0|0
202302|27646|5|0|5|0|0|0
202302|25605|32|0|32|3|0|3
202208|94292|25|8|17|0|0|0
202208|94100|5|1|4|0|0|0
202302|26473|5|0|5|0|0|0
202205|52574|10|0|10|0|0|0
202208|85764|14|14|0|5|0|5
202208|86722|5|0|5|0|0|0
202302|26205|300|0|300|999|0|999
202302|24978|5|0|5|0|0|0
202302|25606|32|0|32|3|0|3
202208|86640|57|35|22|20|0|20
202302|21888|10|0|10|0|0|0
202208|93705|50|3|47|0|0|0
202208|86306|14|11|3|5|0|5
202205|52284|10|0|10|0|0|0
202302|26506|5|0|5|0|0|0
202208|90490|5|3|2|0|0|0
202302|25607|32|0|32|2|0|2
202302|30733|100|0|100|0|0|0
202302|26035|5|0|5|0|0|0
202208|88264|10|4|6|10|0|10
202302|21966|3|0|3|0|0|0
202208|80490|50|36|14|10|0|10
202205|54978|10|0|10|0|0|0
202302|26507|5|0|5|0|0|0
202208|82184|10|1|9|0|0|0
202208|86691|65|57|8|20|0|20
202302|33954|19|0|19|0|0|0
202302|24398|5|0|5|0|0|0
202208|88248|40|27|13|10|0|10
202302|26261|171|0|171|150|0|150
202302|21889|5|0|5|0|0|0
202208|89902|5|4|1|0|0|0
202302|21792|20|0|20|0|0|0
202205|53664|10|4|6|0|0|0
202208|86216|1|0|1|0|0|0
202208|86692|65|27|38|20|0|20
202302|21700|10|0|10|0|0|0
202302|21890|5|0|5|0|0|0
202208|88249|20|12|8|0|0|0
202302|33955|19|0|19|5|0|5
202208|87787|10|5|5|10|0|10
202302|29382|600|0|600|999|0|999
202302|21641|10|0|10|0|0|0
202205|54548|10|0|10|0|0|0
202208|87686|30|24|6|0|0|0
202208|86433|5|0|5|0|0|0
202208|90634|40|40|0|5|0|5
202302|21661|3|0|3|0|0|0
202302|22989|25|0|25|0|0|0
202208|93073|47|35|12|10|0|10
202208|93806|10|5|5|0|0|0
202302|28191|107|0|107|0|0|0
202302|30830|100|0|100|50|0|50
202302|21056|10|0|10|0|0|0
202208|91572|30|24|6|0|0|0
202208|85668|5|0|5|0|0|0
202205|52898|10|0|10|0|0|0
202208|86167|40|32|8|5|0|5
202302|24071|3|0|3|0|0|0
202302|25254|10|0|10|0|0|0
202208|88718|25|4|21|5|0|5
202208|80540|152|149|3|0|0|0
202302|25106|37|0|37|2|0|2
202208|93622|30|30|0|50|0|50
202302|23121|3|0|3|0|0|0
202302|32361|25|0|25|0|0|0
202302|21314|5|0|5|0|0|0
202208|86721|5|0|5|0|0|0
202205|54288|10|3|7|0|0|0
202208|93872|1|1|0|0|0|0
202302|26482|25|0|25|0|0|0
202208|93347|33|13|20|10|0|10
202302|25107|35|0|35|3|0|3
202208|88947|8|8|0|50|0|50
202208|91587|40|39|1|2|0|2
202302|24136|3|0|3|0|0|0
202302|25753|1300|0|1300|999|0|999
202302|21051|25|0|25|0|0|0
202208|86163|44|23|21|10|0|10
202302|21891|3|0|3|0|0|0
202208|84023|10|1|9|0|0|0
202208|80492|70|57|13|40|0|40
202205|54290|10|0|10|0|0|0
202208|91588|40|40|0|2|0|2
202208|93727|79|60|19|50|0|50
202302|26274|35|0|35|3|0|3
202302|23032|5|0|5|0|0|0
202302|32324|15|0|15|0|0|0
202208|85669|5|0|5|0|0|0
202302|25946|5|0|5|0|0|0
202302|21644|25|0|25|0|0|0
202205|54573|5|1|4|0|0|0
202208|80682|50|9|41|0|0|0
202208|86693|45|31|14|10|0|10
202208|93633|36|30|6|50|0|50
202208|91573|36|36|0|2|0|2
202302|27624|200|2|198|50|0|50
202208|92520|10|0|10|0|0|0
202302|33004|35|0|35|0|0|0
202302|21050|5|0|5|0|0|0
202302|31267|5|0|5|0|0|0
202302|21181|5|0|5|0|0|0
202205|50119|20|3|17|0|0|0
202208|87361|35|21|14|10|0|10
202208|93282|40|39|1|15|0|15
202208|91970|11|10|1|50|0|50
202208|91574|36|34|2|2|0|2
202302|28211|116|0|116|100|0|100
202208|88140|5|1|4|0|0|0
202302|28192|108|0|108|0|0|0
202302|27374|5|0|5|0|0|0
202205|52636|10|1|9|0|0|0
202302|21854|15|0|15|0|0|0
202208|88409|23|2|21|10|0|10
202302|21054|5|0|5|0|0|0
202208|93972|2|2|0|5|0|5
202208|91584|30|21|9|50|0|50
202208|94104|25|11|14|0|0|0
202302|32428|10|0|10|0|0|0
202208|84620|3|0|3|0|0|0
202302|25599|38|0|38|1|0|1
202302|22566|10|0|10|0|0|0
202208|93349|52|33|19|15|0|15
202302|32720|10|0|10|0|0|0
202208|93728|30|7|23|50|0|50
202205|51100|20|2|18|0|0|0
202302|21055|10|0|10|0|0|0
202208|93283|1|1|0|5|0|5
202208|85531|116|116|0|0|0|0
202302|30763|30|0|30|50|0|50
202208|94641|5|1|4|0|0|0
202302|25600|35|0|35|3|0|3
202302|23674|2|0|2|0|0|0
202208|93350|52|4|48|0|0|0
202302|21172|15|0|15|0|0|0
202205|56175|10|0|10|0|0|0
202208|94181|24|23|1|50|0|50
202208|85524|39|39|0|1|0|1
202302|32102|20|0|20|0|0|0
202302|21673|5|0|5|0|0|0
202208|93286|73|70|3|20|0|20
202302|25601|35|0|35|3|0|3
202208|85112|5|0|5|0|0|0
202302|22758|10|0|10|0|0|0
202208|87284|68|58|10|20|0|20
202302|20721|5|0|5|0|0|0
202205|52380|10|3|7|0|0|0
202208|91582|50|50|0|50|0|50
202208|89809|15|4|11|5|0|5
202208|87220|38|38|0|1|0|1
202302|21053|5|0|5|0|0|0
202302|27378|20|0|20|0|0|0
202208|87285|25|5|20|0|0|0
202302|27647|5|0|5|0|0|0
202302|21892|0|0|0|0|0|0
202208|86219|1|0|1|0|0|0
202302|33005|35|0|35|0|0|0
202205|52554|10|1|9|0|0|0
202208|91581|50|50|0|75|0|75
202208|85538|39|39|0|1|0|1
202302|21052|5|0|5|0|0|0
202208|89810|40|28|12|15|0|15
202302|24549|10|0|10|0|0|0
202208|87296|70|48|22|20|0|20
202302|23933|3|0|3|0|0|0
202302|21893|5|0|5|0|0|0
