courseTerm,courseMajor,courseTitle,courseCRN,courseArea,courseSection,courseClass,courseTime,courseDay,courseLocation,courseInstructor,courseUniversity,courseCredit,courseAttribute
202108,Electrical & Computer Engr,Special Problems,82740,ECE 4903,H13,Class,TBA,,TBA,Ayanna MacCalla  Howard,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,89140,ECE 4903,H15,Class,TBA,,See academic dept,Joyelle Elizabeth  Harris,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,86705,ECE 4903,I02,Class,TBA,,TBA,Omer   Inan,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,89141,ECE 4903,M19,Class,TBA,,See academic dept,Saibal   Mukhopadhyay,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,88020,ECE 4903,R10,Class,TBA,,See academic dept,Robert Allen  Robinson,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,80969,ECE 4903,S10,Class,TBA,,TBA,Madhavan   Swaminathan,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,95171,ECE 4903,S12,Class,TBA,,TBA,William Whitfield  Smith,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,82407,ECE 4903,S17,Class,TBA,,See academic dept,Shyh-Chiang   Shen,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,93153,ECE 4903,S24,Class,TBA,,TBA,Brendan   Saltaformaggio,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,80971,ECE 4903,T02,Class,TBA,,See academic dept,Emmanouil M.  Tentzeris,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,83691,ECE 4903,V06,Class,TBA,,See academic dept,Patricio A  Vela,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,90423,ECE 4903,W10,Class,TBA,,TBA,Hua   Wang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,80979,ECE 4903,Y01,Class,TBA,,See academic dept,Sudhakar   Yalamanchili,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Special Problems,95139,ECE 4903,Y03,Class,TBA,,TBA,Paul Douglas  Yoder,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,86647,ECE 4951,C16,Class,TBA,,See academic dept,Morris B  Cohen,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,85945,ECE 4951,D08,Class,TBA,,See academic dept,Gregory David  Durgin,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,81352,ECE 4951,F03,Class,TBA,,TBA,Albert Bruno  Frazier,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,87259,ECE 4951,F08,Class,TBA,,See academic dept,Bonnie H  Ferri,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,89776,ECE 4951,G01,Class,TBA,,TBA,Thomas K  Gaylord,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,81249,ECE 4951,H04,Class,TBA,,TBA,Jennifer Olson  Hasler,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,93291,ECE 4951,H15,Class,TBA,,TBA,Joyelle Elizabeth  Harris,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,93287,ECE 4951,I01,Class,TBA,,TBA,Mary Ann  Weitnauer,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,93210,ECE 4951,K10,Class,TBA,,TBA,Hyesoon   Kim,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,90318,ECE 4951,K13,Class,TBA,,TBA,Tushar   Krishna,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,83422,ECE 4951,M19,Class,TBA,,See academic dept,Saibal   Mukhopadhyay,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,93423,ECE 4951,M21,Class,TBA,,TBA,Daniel   Molzahn,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,93431,ECE 4951,R01,Class,TBA,,TBA,Stephen Eugene  Ralph,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,83619,ECE 4951,S17,Class,TBA,,See academic dept,Shyh-Chiang   Shen,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,83701,ECE 4951,T02,Class,TBA,,See academic dept,Emmanouil M.  Tentzeris,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,82708,ECE 4951,V06,Class,TBA,,See academic dept,Patricio A  Vela,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,87929,ECE 4951,W12,Class,TBA,,See academic dept,Michael Erik  West,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research I,86660,ECE 4951,Y01,Class,TBA,,See academic dept,Sudhakar   Yalamanchili,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,89043,ECE 4952,A11,Class,TBA,,See academic dept,Ghassan Ibrahim  Al-Regib,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,89015,ECE 4952,C13,Class,TBA,,See academic dept,Thomas Martin  Conte,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,90150,ECE 4952,C19,Class,TBA,,TBA,Samuel Donald  Coogan,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,90012,ECE 4952,D15,Class,TBA,,TBA,Eva Lauren  Dyer,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,87803,ECE 4952,H15,Class,TBA,,See academic dept,Joyelle Elizabeth  Harris,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,93281,ECE 4952,K10,Class,TBA,,TBA,Hyesoon   Kim,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,85940,ECE 4952,M18,Class,TBA,,See academic dept,Elliot   Moore,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Undergrad Research II,88951,ECE 4952,S24,Class,TBA,,See academic dept,Brendan   Saltaformaggio,"GraduateSemester,UndergraduateSemester",2.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93648,ECE 6001,A,Class,8:25 am - 9:15 am,W,Scheller College of Business 200,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93650,ECE 6001,AL,Class,TBA,,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,95113,ECE 6001,ALQ,Class,TBA,,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,95112,ECE 6001,AQ,Class,TBA,,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93651,ECE 6001,AS1,Class,12:30 pm - 2:25 pm,R,Ford Environmental Sci & Tech L1105,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93653,ECE 6001,AS2,Class,12:30 pm - 2:25 pm,F,Van Leer C240,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,95114,ECE 6001,ASQ,Class,TBA,,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93649,ECE 6001,B,Class,11:00 am - 11:50 am,W,Scheller College of Business 200,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,93652,ECE 6001,BS1,Class,8:25 am - 10:20 am,R,Klaus Advanced Computing 2448,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94158,ECE 6001,TEL,Class,TBA,,TBA,Henry Walter Lilly  Owen,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94156,ECE 6001,TES,Class,2:25 pm - 4:20 pm,R,TBA,Henry Walter Lilly  Owen,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94157,ECE 6001,TEV,Class,5:00 pm - 5:50 pm,W,TBA,Henry Walter Lilly  Owen,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94204,ECE 6001,TS1,Class,8:25 am - 10:20 am,R,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94203,ECE 6001,TSL,Class,TBA,,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Technology Entrepreneur,94202,ECE 6001,TSZ,Class,8:25 am - 9:15 am,W,TBA,Gregory   Mihalik,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Comput Architecture,84649,ECE 6100,A,Class,9:30 am - 10:45 am,TR,Howey Physics L4,Alexandros   Daglis,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Comput Architecture,86257,ECE 6100,B,Class,12:30 pm - 1:45 pm,TR,Klaus Advanced Computing 2447,Cong   Hao,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Comput Architecture,92274,ECE 6100,Q,Class,TBA,,TBA,Cong   Hao,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Comput Architecture,92271,ECE 6100,RSZ,Class,TBA,,TBA,David C  Keezer,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,88110,ECE 6122,A,Class,8:25 am - 9:15 am,TR,Clough UG Learning Commons 152,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,90829,ECE 6122,LA,Class,TBA,,TBA,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,88122,ECE 6122,Q,Class,TBA,,TBA,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,91621,ECE 6122,Q01,Class,TBA,,TBA,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,92280,ECE 6122,QSL,Class,TBA,,TBA,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Adv Prog Techniques,88287,ECE 6122,QSZ,Class,TBA,,TBA,Jeffery Dale  Hurley,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv VLSI Systems,94829,ECE 6130,A,Class,5:00 pm - 6:15 pm,TR,Klaus Advanced Computing 1456,Arijit   Raychowdhury,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Dig Sys In Nano Nodes,93946,ECE 6135,A,Class,9:30 am - 10:20 am,MW,Clough UG Learning Commons 123,Saibal   Mukhopadhyay,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Dig Sys In Nano Nodes,93948,ECE 6135,AL,Class,TBA,,TBA,Saibal   Mukhopadhyay,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Digital Systems Test,80551,ECE 6140,A,Class,3:30 pm - 4:45 pm,TR,Klaus Advanced Computing 2447,Abhijit   Chatterjee,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Digital Systems Test,88123,ECE 6140,Q,Class,TBA,,TBA,Abhijit   Chatterjee,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Digital Systems Test,92272,ECE 6140,RSZ,Class,TBA,,TBA,David C  Keezer,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Introduction to MEMS,90933,ECE 6229,A,Class,3:30 pm - 4:20 pm,MW,College of Computing 102,Woonhong   Yeo,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Introduction to MEMS,84326,ECE 6229,LA,Class,8:00 am - 10:45 am,W,J. Erskine Love Manufacturing 312,Woonhong   Yeo,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Introduction to MEMS,84327,ECE 6229,LB,Class,8:00 am - 10:45 am,R,J. Erskine Love Manufacturing 312,Woonhong   Yeo,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Introduction to MEMS,84328,ECE 6229,LC,Class,8:00 am - 10:45 am,F,J. Erskine Love Manufacturing 312,Woonhong   Yeo,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Stat Machine Learning,91110,ECE 6254,A,Class,9:30 am - 10:45 am,TR,Klaus Advanced Computing 2447,Larry Paul  Heck,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stat Machine Learning,92098,ECE 6254,ML,Class,9:30 am - 10:45 am,TR,Klaus Advanced Computing 2447,Larry Paul  Heck,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stat Machine Learning,92100,ECE 6254,PHD,Class,9:30 am - 10:45 am,TR,Klaus Advanced Computing 2447,Larry Paul  Heck,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stat Machine Learning,91111,ECE 6254,Q,Class,TBA,,TBA,Larry Paul  Heck,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Digital Image Processing,81048,ECE 6258,A,Class,12:30 pm - 1:45 pm,TR,Klaus Advanced Computing 2443,Ghassan Ibrahim  Al-Regib,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Digital Image Processing,86255,ECE 6258,Q,Class,TBA,,TBA,Ghassan Ibrahim  Al-Regib,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Digital Image Processing,88288,ECE 6258,QSZ,Class,TBA,,TBA,Ghassan Ibrahim  Al-Regib,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Convex Optimization,93778,ECE 6270,A,Class,2:00 pm - 3:15 pm,MW,Klaus Advanced Computing 2443,Justin Keith  Romberg,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Convex Optimization,93779,ECE 6270,PHD,Class,2:00 pm - 3:15 pm,MW,Klaus Advanced Computing 2443,Justin Keith  Romberg,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Convex Optimization,93780,ECE 6270,Q,Class,TBA,,TBA,Justin Keith  Romberg,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Cryptography & Security,84161,ECE 6280,R,Class,3:00 pm - 4:15 pm,M,TBA,Paul L  Voss,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Power Sys Ctrl&Operation,80552,ECE 6320,A,Class,9:30 am - 10:45 am,MW,Allen Sustainable Education 110,Santiago   Grijalva,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Power Sys Ctrl&Operation,88289,ECE 6320,TSZ,Class,TBA,,TBA,Santiago   Grijalva,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Applied Electromagnetics,80553,ECE 6350,A,Class,3:30 pm - 4:45 pm,TR,Van Leer E283,Andrew F  Peterson,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,CYB Phys Elec Energy Sys,93982,ECE 6374,A,Class,12:30 pm - 1:45 pm,TR,Van Leer E283,A P  Meliopoulos,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,CYB Phys Elec Energy Sys,94134,ECE 6374,OCY,Class,TBA,,TBA,A P  Meliopoulos,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Satellite Comm&Navig Sys,89395,ECE 6390,A,Class,9:30 am - 10:45 am,WF,Engineering Sci and Mechanics 212,Alenka   Zajic,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Satellite Comm&Navig Sys,89396,ECE 6390,Q,Class,TBA,,TBA,Alenka   Zajic,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Interface IC Design,84159,ECE 6422,A,Class,3:30 pm - 4:45 pm,TR,Van Leer C241,Farrokh   Ayazi,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Power IC Design,89808,ECE 6445,AQ,Class,TBA,,TBA,Gabriel Alfonso  Rincon,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Power IC Design,89479,ECE 6445,Q,Class,TBA,,TBA,Gabriel Alfonso  Rincon,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Power IC Design,89478,ECE 6445,RSZ,Class,TBA,,TBA,Gabriel Alfonso  Rincon,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Microelectronics Tech,80550,ECE 6450,A,Class,11:00 am - 12:15 pm,MW,J. Erskine Love Manufacturing 184,William Alan  Doolittle,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Microelectronics Tech,91112,ECE 6450,Q,Class,TBA,,TBA,William Alan  Doolittle,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Microelectronics Tech,89579,ECE 6450,R,Class,11:00 am - 12:15 pm,T,TBA,Jean Paul   Salvestrini,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Intro Microelec Theory,87417,ECE 6451,A,Class,8:00 am - 9:15 am,TR,Clough UG Learning Commons 423,Paul Douglas  Yoder,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Solar Cells,80543,ECE 6456,A,Class,3:30 pm - 4:45 pm,MW,Van Leer C240,Ajeet   Rohatgi,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Fourier Tech&Signal Analy,89309,ECE 6500,A,Class,11:00 am - 12:15 pm,MW,Clough UG Learning Commons 102,Erik I  Verriest,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Fourier Tech&Signal Analy,89310,ECE 6500,Q,Class,TBA,,TBA,Erik I  Verriest,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Fourier Tech&Signal Analy,89975,ECE 6500,R,Class,8:00 am - 9:15 am,MW,TBA,David   Citrin,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Optoelectronic Systems,89976,ECE 6542,R,Class,1:30 pm - 2:45 pm,MW,TBA,Simon   Gautier,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Linear Sys and Controls,80545,ECE 6550,A,Class,5:00 pm - 6:15 pm,MW,Klaus Advanced Computing 2443,Erik I  Verriest,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Linear Sys and Controls,80743,ECE 6550,Q,Class,TBA,,TBA,Erik I  Verriest,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Linear Sys and Controls,88290,ECE 6550,QSZ,Class,TBA,,TBA,Erik I  Verriest,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Linear Sys and Controls,89580,ECE 6550,R,Class,9:30 am - 10:45 am,MW,TBA,David   Citrin,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stochastic Systems,93802,ECE 6558,A,Class,3:30 pm - 4:45 pm,TR,Allen Sustainable Education 110,Fumin   Zhang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stochastic Systems,88126,ECE 6558,Q,Class,TBA,,TBA,Fumin   Zhang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Stochastic Systems,88125,ECE 6558,QSZ,Class,TBA,,TBA,Fumin   Zhang,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Networked Control,88192,ECE 6563,A,Class,2:00 pm - 3:15 pm,TR,Klaus Advanced Computing 2447,Chaouki Tanios  Abdallah,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Networked Control,88193,ECE 6563,Q,Class,TBA,,TBA,Chaouki Tanios  Abdallah,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Random Processes,88212,ECE 6601,A,Class,5:00 pm - 6:15 pm,MW,Clough UG Learning Commons 102,John R  Barry,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Random Processes,91114,ECE 6601,Q,Class,TBA,,TBA,John R  Barry,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Personal & Mobile Commun,83790,ECE 6604,A,Class,11:00 am - 12:15 pm,MW,Clough UG Learning Commons 280,Gordon L  Stuber,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Information Theory,91115,ECE 6605,A,Class,11:00 am - 12:15 pm,MW,Van Leer C456,Faramarz   Fekri,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Computer Comm Networks,86153,ECE 6607,A,Class,3:30 pm - 4:45 pm,TR,Klaus Advanced Computing 2443,Chuanyi   Ji,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Computer Comm Networks,89308,ECE 6607,Q,Class,TBA,,TBA,Chuanyi   Ji,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Computer Comm Networks,92254,ECE 6607,R,Class,3:00 pm - 4:15 pm,W,Georgia Tech Lorraine,Henry Walter Lilly  Owen,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Computer Comm Networks,89482,ECE 6607,RSZ,Class,TBA,,TBA,Min   Luo,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Wireless Networks,91117,ECE 6610,A,Class,2:00 pm - 3:15 pm,MW,Allen Sustainable Education 110,Raghupathy   Sivakumar,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Comp Network Security,93814,ECE 6612,A,Class,2:00 pm - 3:15 pm,MW,Klaus Advanced Computing 1456,Frank   Li,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Comp Network Security,93815,ECE 6612,Q,Class,TBA,,TBA,Frank   Li,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Comp Network Security,94201,ECE 6612,QSZ,Class,TBA,,TBA,Frank   Li,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Cyber Sec Practicum,89735,ECE 6727,A,Class,8:25 am - 9:15 am,F,Van Leer C341,Mustaque   Ahamad,"GraduateSemester,UndergraduateSemester",5.000 Credits,
202108,Electrical & Computer Engr,Cyber Sec Practicum,91622,ECE 6727,A01,Class,TBA,,TBA,Mustaque   Ahamad,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Cyber Sec Practicum,94216,ECE 6727,OCL,Class,TBA,,TBA,Mustaque   Ahamad,"GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Electrical & Computer Engr,Cyber Sec Practicum,94133,ECE 6727,OCY,Class,TBA,,TBA,Mustaque   Ahamad,"GraduateSemester,UndergraduateSemester",5.000 Credits,
202108,Electrical & Computer Engr,Adv Malware Analysis,91683,ECE 6747,A,Class,11:00 am - 12:15 pm,MW,Klaus Advanced Computing 2447,Brendan   Saltaformaggio,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Adv Malware Analysis,92084,ECE 6747,OCY,Class,TBA,,TBA,Brendan   Saltaformaggio,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Therm Pkg,Micro/Nano Sys,94096,ECE 6779,Class,12:30 pm - 1:45 pm,MW,Instructional Center 209,Yogendra Kumar  Joshi,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Biomedical Sensing Systems,89363,ECE 6781,A,Class,3:30 pm - 4:45 pm,TR,Ford Environmental Sci & Tech L1255,Omer   Inan,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Medical Imaging Systems,88690,ECE 6786,A,Class,3:30 pm - 4:45 pm,MW,Molecular Sciences and Engr 1201A,Stanislav   Emelianov,"GraduateSemester,UndergraduateSemester",3.000 Credits,
202108,Electrical & Computer Engr,Manufacturing Seminar,81461,ECE 6792,A,Class,TBA,,TBA,Billyde   Brown,"GraduateSemester,UndergraduateSemester",1.000 Credits,
202108,Electrical & Computer Engr,Master's Thesis,88911,ECE 7000,105,Class,TBA,,TBA,Samuel Donald  Coogan,GraduateSemester,1.000 TO       21.000 Credits,
202108,Electrical & Computer Engr,Master's Thesis,85366,ECE 7000,302,Class,TBA,,TBA,Bertrand   Boussert,GraduateSemester,1.000 TO       21.000 Credits,
202108,Electrical & Computer Engr,Master's Thesis,86573,ECE 7000,308,Class,TBA,,TBA,David   Citrin,GraduateSemester,1.000 TO       21.000 Credits,
202108,Electrical & Computer Engr,Master's Thesis,82469,ECE 7000,309,Class,TBA,,Georgia Tech Lorraine,Abdallah   Ougazzaden,GraduateSemester,1.000 TO       21.000 Credits,
202108,Electrical & Computer Engr,Master's Thesis,82470,ECE 7000,310,Class,TBA,,Georgia Tech Lorraine,Paul L  Voss,GraduateSemester,1.000 TO       21.000 Credits,
