202108,Aerospace Engineering,Exper Fluids&Solid Mech,90662,AE 3610,A01,Class,3:30 pm - 5:25 pm,T,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90690,AE 3610,A02,Class,3:30 pm - 5:25 pm,W,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90691,AE 3610,A03,Class,3:30 pm - 5:25 pm,R,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90693,AE 3610,A04,Class,3:30 pm - 5:25 pm,F,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90694,AE 3610,A05,Class,3:30 pm - 5:25 pm,M,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90695,AE 3610,A06,Class,12:30 pm - 2:25 pm,T,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90696,AE 3610,A07,Class,12:30 pm - 2:25 pm,R,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90698,AE 3610,A08,Class,6:30 pm - 8:25 pm,T,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90700,AE 3610,A09,Class,6:30 pm - 8:25 pm,W,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
202108,Aerospace Engineering,Exper Fluids&Solid Mech,90701,AE 3610,A10,Class,6:30 pm - 8:25 pm,R,Engineering Sci and Mechanics G2,"Wenting   Sun (P), Claudio Vinicius  Di Leo","GraduateSemester,UndergraduateSemester",0.000 Credits,
