courseTerm,crn,seatCapacity,seatActual,seatRemaining,waitlistCapacity,waitlistActual,waitlistRemaining
202202,33725,5,1,4,0,0,0
202108,84326,2,2,0,0,0,0
202202,27948,10,0,10,0,0,0
202108,90660,90,90,0,100,0,100
202202,33993,100,61,39,50,0,50
202202,21876,3,0,3,0,0,0
202202,33616,33,33,0,3,0,3
202108,86128,45,39,6,20,0,20
202108,84327,2,2,0,0,0,0
202202,28202,5,0,5,0,0,0
202202,20880,15,0,15,0,0,0
202108,91166,10,8,2,100,0,100
202202,27774,25,2,23,0,0,0
202202,33617,35,35,0,2,1,1
202108,86127,45,40,5,20,0,20
202108,84328,1,2,0,0,0,0
202202,28269,5,0,5,0,0,0
202108,91019,20,19,1,100,0,100
202202,21807,15,0,15,0,0,0
202202,27078,200,145,55,50,0,50
202108,86138,65,40,25,20,0,20
202202,25269,90,90,0,0,0,0
202108,89532,93,64,29,0,0,0
202202,23768,10,0,10,0,0,0
202108,91110,58,46,12,30,0,30
202108,83075,12,13,0,200,0,200
202202,24508,10,0,10,0,0,0
202108,86139,65,43,22,20,0,20
202202,25893,10,0,10,0,0,0
202108,87749,19,14,5,0,0,0
202202,26241,30,30,0,3,0,3
202202,27627,5,0,5,0,0,0
202108,92098,5,4,1,5,0,5
202202,27486,10,0,10,0,0,0
202202,25114,10,0,10,0,0,0
202108,87027,14,14,0,5,0,5
202108,87750,22,12,10,0,0,0
202202,26242,30,30,0,3,0,3
202202,22449,2,0,2,0,0,0
202202,31256,70,61,9,15,0,15
202108,92100,12,8,4,10,0,10
202202,26518,10,3,7,0,0,0
202108,86413,14,14,0,5,0,5
202202,31698,60,59,1,0,0,0
202108,87751,24,16,8,0,0,0
202202,28538,30,30,0,3,0,3
202202,22527,2,0,2,0,0,0
202202,31257,5,1,4,5,0,5
202108,91111,25,5,20,0,0,0
202202,28773,10,0,10,0,0,0
202202,31701,120,115,5,0,0,0
202108,89693,24,22,2,0,0,0
202202,28537,99,99,0,0,0,0
202202,23424,3,0,3,0,0,0
202108,86414,14,14,0,5,0,5
202108,81048,85,55,30,40,0,40
202202,31702,30,30,0,5,1,4
202202,22415,15,0,15,0,0,0
202108,84566,25,24,1,10,0,10
202202,27714,33,33,0,3,0,3
202108,86416,14,13,1,5,0,5
202202,23795,5,0,5,0,0,0
202108,86255,25,7,18,0,0,0
202202,31703,30,28,0,5,4,1
202202,24005,10,2,8,0,0,0
202108,84549,15,13,2,10,0,10
202202,32705,33,33,0,3,0,3
202202,21055,25,18,7,10,0,10
202108,86209,14,14,0,10,0,10
202202,25636,5,0,5,0,0,0
202202,31699,60,56,0,0,4,-4
202202,26377,10,0,10,0,0,0
202108,90869,83,59,24,0,0,0
202202,32706,33,33,0,3,0,3
202202,32671,10,10,0,0,0,0
202108,86208,14,13,1,10,0,10
202108,88288,25,11,14,0,0,0
202202,23801,2,0,2,0,0,0
202202,33137,30,28,0,5,4,1
202202,24544,10,0,10,0,0,0
202108,84636,83,59,24,0,0,0
202202,33307,14,6,8,0,0,0
202108,85273,20,1,19,20,0,20
202108,86415,14,15,0,5,0,5
202202,28543,111,111,0,0,0,0
202108,93778,75,48,27,20,0,20
202202,27273,3,0,3,0,0,0
202202,31704,30,29,0,5,4,1
202108,93422,10,0,10,0,0,0
202202,33789,10,2,8,0,0,0
202108,92822,12,5,7,0,0,0
202202,32650,10,3,7,0,0,0
202108,87024,14,9,5,5,0,5
202202,25238,37,37,0,2,0,2
202202,27454,10,1,9,0,0,0
202108,93779,25,18,7,5,0,5
202202,33454,30,30,0,10,2,8
202108,87846,15,9,6,0,0,0
202202,27592,10,2,8,0,0,0
202108,87475,65,59,6,20,0,20
202202,33305,10,1,9,0,0,0
202202,25241,37,37,0,2,1,1
202108,82500,5,0,5,0,0,0
202202,27963,5,0,5,0,0,0
202108,93780,20,4,16,5,0,5
202202,33453,30,30,0,0,0,0
202202,26555,10,3,7,5,0,5
202108,80985,75,67,8,20,0,20
202202,22779,15,0,15,0,0,0
202108,87476,65,62,3,20,0,20
202108,83251,1,0,1,0,0,0
202202,25252,37,37,0,2,1,1
202202,25119,5,0,5,0,0,0
202108,84161,25,10,15,0,0,0
202202,33452,30,30,0,0,0,0
202108,88262,50,38,12,0,0,0
202202,29077,30,22,8,10,0,10
202108,85718,5,0,5,0,0,0
202202,21664,15,0,15,0,0,0
202108,92548,34,34,0,5,0,5
202202,26222,5,0,5,0,0,0
202108,80552,50,29,21,10,0,10
202202,28546,144,144,0,0,0,0
202202,23977,65,47,18,20,0,20
202108,93233,20,0,20,0,0,0
202202,23407,5,0,5,0,0,0
202108,83105,3,0,3,0,0,0
202108,86864,35,29,6,5,0,5
202108,88289,15,4,11,0,0,0
202202,24526,5,0,5,0,0,0
202202,22321,5,3,2,10,0,10
202202,25771,37,37,0,2,1,1
202202,28124,10,0,10,0,0,0
202108,84929,10,2,8,0,0,0
202108,95132,1,1,0,0,0,0
202202,21732,10,1,9,0,0,0
202108,80553,45,30,15,20,0,20
202108,81291,50,30,20,20,0,20
202202,27735,40,12,28,15,0,15
202202,25772,37,37,0,2,1,1
202202,24927,10,0,10,0,0,0
202108,88988,5,0,5,0,0,0
202202,21693,3,0,3,0,0,0
202108,93982,45,24,21,0,0,0
202108,86860,45,38,7,10,0,10
202202,31119,50,50,0,20,20,0
202108,90147,50,0,50,0,0,0
202202,33118,25,20,5,5,0,5
202202,25773,35,35,0,3,0,3
202202,26108,10,0,10,0,0,0
202108,84872,3,0,3,0,0,0
202108,94134,100,23,77,50,0,50
202108,87477,45,38,7,10,0,10
202202,24185,3,0,3,0,0,0
202108,92277,20,10,10,20,0,20
202202,25814,30,20,10,10,0,10
202202,32708,35,35,0,2,0,2
202202,26159,10,0,10,0,0,0
202108,83127,5,1,4,0,0,0
202202,31070,48,36,12,5,0,5
202202,23191,3,0,3,0,0,0
202108,94936,200,37,163,999,0,999
202108,91731,1,1,0,0,0,0
202108,89395,31,28,3,12,0,12
202202,28547,96,95,1,0,0,0
202202,32031,10,1,9,0,0,0
202202,27861,25,11,14,15,0,15
202108,84474,3,0,3,0,0,0
202108,94937,200,26,174,999,0,999
202202,24252,3,0,3,0,0,0
202108,91423,15,5,10,5,0,5
202202,32646,95,91,4,20,0,20
202108,89396,20,15,5,0,0,0
202202,25774,32,32,0,3,0,3
202108,82191,3,0,3,0,0,0
202202,29072,45,14,31,10,0,10
202202,22770,15,0,15,0,0,0
202108,94938,200,138,62,100,0,100
202202,32647,20,11,9,0,0,0
202108,91424,40,29,11,15,0,15
202202,26131,5,0,5,0,0,0
202202,25775,32,32,0,3,0,3
202108,84159,48,38,10,10,0,10
202202,25335,20,18,2,5,0,5
202202,28274,10,0,10,0,0,0
202202,33448,30,11,19,0,0,0
202108,86278,5,2,3,5,0,5
202202,32398,5,0,5,0,0,0
202108,86932,25,4,21,20,0,20
202202,25776,32,31,1,2,0,2
202202,26306,10,6,4,5,0,5
202202,25431,10,0,10,0,0,0
202108,89808,33,30,3,0,0,0
202108,86277,4,4,0,5,0,5
202202,28836,110,106,4,80,0,80
202202,27641,5,1,4,0,0,0
202108,89343,5,2,3,10,0,10
202202,33117,35,5,30,15,0,15
202202,27895,10,1,9,0,0,0
202108,87257,5,0,5,0,0,0
202202,28544,107,107,0,0,0,0
202108,89479,15,7,8,0,0,0
202202,29442,15,6,9,5,0,5
202108,89556,25,2,23,0,0,0
202202,22618,10,1,9,0,0,0
202108,91581,5,2,3,0,0,0
202202,26014,30,26,4,10,0,10
202202,21225,15,0,15,0,0,0
202108,88651,30,12,18,3,0,3
202108,89478,25,3,22,0,0,0
202202,25256,37,37,0,2,0,2
202108,88533,200,96,104,50,0,50
202202,29444,50,47,3,10,0,10
202108,88984,5,1,4,0,0,0
202202,23779,2,0,2,0,0,0
202108,88763,5,0,5,10,0,10
202108,80550,56,41,15,20,0,20
202202,26484,750,689,61,50,0,50
202108,93774,30,12,18,0,0,0
202202,25257,35,35,0,3,0,3
202202,22439,15,0,15,0,0,0
202202,28837,25,11,14,0,0,0
202108,82866,3,0,3,0,0,0
202202,33390,20,11,9,5,0,5
202108,91112,20,7,13,0,0,0
202108,92574,30,4,26,20,0,20
202202,22816,5,3,2,0,0,0
202202,21222,15,0,15,0,0,0
202108,80596,148,144,4,0,0,0
202202,26478,35,35,0,3,0,3
202202,33881,1,0,1,0,0,0
202108,85625,5,0,5,0,0,0
202202,33323,10,9,1,5,0,5
202108,89579,23,7,16,5,0,5
202202,27964,5,0,5,0,0,0
202108,93717,30,25,5,50,0,50
202202,25128,10,0,10,0,0,0
202108,93790,37,36,1,2,0,2
202202,29585,30,28,2,0,0,0
202202,28545,107,107,0,0,0,0
202108,81979,10,7,3,0,0,0
202202,33324,15,6,9,5,0,5
202108,87417,42,21,21,20,0,20
202202,24045,3,0,3,0,0,0
202108,81183,73,20,53,10,0,10
202108,94256,10,6,4,20,0,20
202108,93791,37,35,2,2,0,2
202202,33864,10,0,10,0,0,0
202202,25768,37,37,0,2,1,1
202202,24883,30,16,14,20,0,20
202108,80543,48,37,11,10,0,10
202108,82487,15,0,15,0,0,0
202202,21857,10,0,10,0,0,0
202108,95124,2,1,1,0,0,0
202108,93775,37,37,0,2,0,2
202202,21221,15,0,15,0,0,0
202108,90241,8,8,0,0,0,0
202202,25769,35,35,0,3,0,3
202108,89309,25,14,11,10,0,10
202202,33673,5,4,1,0,0,0
202202,33844,5,1,4,0,0,0
202108,87852,5,0,5,0,0,0
202108,86312,12,5,7,0,0,0
202108,93776,37,36,1,2,0,2
202108,92060,30,28,2,20,0,20
202202,25770,35,35,0,3,0,3
202202,23156,5,0,5,0,0,0
202108,89310,20,3,17,0,0,0
202202,32244,15,5,10,0,0,0
202108,84044,3,0,3,0,0,0
202202,27640,5,2,3,0,0,0
202108,86154,94,94,0,0,0,0
202108,82957,12,1,11,0,0,0
202202,24830,10,1,9,0,0,0
202108,93787,30,19,11,20,0,20
202202,25232,111,109,2,0,0,0
202108,89975,23,13,10,5,0,5
202202,32803,42,23,19,10,0,10
202202,27086,300,198,102,50,0,50
202202,22756,3,0,3,0,0,0
202108,86147,30,30,0,2,0,2
202202,26524,10,2,8,0,0,0
202108,88571,12,11,1,10,0,10
202108,87150,5,2,3,0,0,0
202108,93785,36,34,2,20,0,20
202202,25235,37,37,0,2,0,2
202202,32804,25,21,4,0,0,0
202202,27789,200,193,7,50,0,50
202202,30048,10,3,7,0,0,0
202108,89976,25,7,18,5,0,5
202108,87867,25,6,19,20,0,20
202108,88112,32,32,0,0,0,0
202108,90382,5,1,4,0,0,0
202202,31158,37,35,2,2,0,2
202202,21598,15,1,14,0,0,0
202202,21590,7,0,7,0,0,0
202108,93784,50,50,0,20,0,20
202202,33559,100,38,62,50,0,50
202202,31691,45,14,31,0,0,0
202108,80545,96,58,38,40,0,40
202108,85175,3,0,3,0,0,0
202108,91433,28,25,3,8,0,8
202108,86161,32,32,0,0,0,0
202202,30184,10,0,10,0,0,0
202202,32806,48,37,11,5,0,5
202202,25254,37,37,0,2,0,2
202108,80743,50,0,50,0,0,0
202202,27966,5,0,5,0,0,0
202108,83318,45,32,13,100,0,100
202202,31692,30,22,8,0,0,0
202108,85154,3,1,2,0,0,0
202108,82675,51,51,0,10,0,10
202108,90507,135,133,2,0,0,0
202202,32808,48,37,11,0,0,0
202202,22627,15,0,15,0,0,0
202108,88290,20,0,20,0,0,0
202108,93789,60,46,14,20,0,20
202202,28627,111,111,0,0,0,0
202108,89014,5,0,5,0,0,0
202202,27550,5,0,5,0,0,0
202108,86157,32,32,0,0,0,0
202202,32809,25,12,13,0,0,0
202202,25126,10,0,10,0,0,0
202108,89490,3,0,3,10,0,10
202108,89580,23,11,12,10,0,10
202202,25763,37,37,0,2,0,2
202108,87547,100,34,66,999,0,999
202108,81892,5,0,5,0,0,0
202108,86158,32,31,1,0,0,0
202202,21868,15,0,15,0,0,0
202202,32811,25,12,13,0,0,0
202108,91815,25,12,13,15,0,15
202108,93802,48,26,22,10,0,10
202202,25764,37,37,0,2,0,2
202108,94931,25,9,16,999,0,999
202202,29768,10,1,9,0,0,0
202202,23212,5,0,5,0,0,0
202108,85340,5,0,5,0,0,0
202108,88114,32,32,0,0,0,0
202202,33451,30,0,30,0,0,0
202108,94015,2,2,0,2,0,2
202108,88126,15,2,13,0,0,0
202108,92250,50,36,14,50,0,50
202202,26243,37,37,0,2,0,2
202202,30091,10,0,10,0,0,0
202108,86776,39,38,1,0,0,0
202202,24423,3,0,3,0,0,0
202108,84805,3,0,3,0,0,0
202108,84354,40,35,5,20,0,20
202108,88125,20,5,15,0,0,0
202202,21236,15,0,15,0,0,0
202105,54367,10,0,10,0,0,0
202108,93832,30,20,10,0,0,0
202202,28626,185,185,0,0,0,0
202202,28207,5,0,5,0,0,0
202108,90502,96,94,2,0,0,0
202108,81974,3,0,3,0,0,0
202108,88192,75,50,25,20,0,20
202202,21893,15,0,15,0,0,0
202108,86877,20,14,6,10,0,10
202202,30122,50,0,50,0,0,0
202105,56521,10,4,6,0,0,0
202202,25297,37,37,0,2,0,2
202108,87122,15,12,3,50,0,50
202108,92989,5,0,5,0,0,0
202108,90503,32,32,0,0,0,0
202202,33450,30,0,30,5,0,5
202202,26102,10,0,10,0,0,0
202105,57541,10,0,10,0,0,0
202202,26023,5,1,4,0,0,0
202108,93067,30,30,0,0,0,0
202108,88569,3,3,0,10,0,10
202108,90504,32,31,1,2,0,2
202108,82167,3,0,3,0,0,0
202202,25298,37,37,0,2,0,2
202202,24763,50,27,23,10,0,10
202202,26591,10,0,10,0,0,0
202105,55668,10,0,10,0,0,0
202202,27143,5,0,5,0,0,0
202108,93244,10,8,2,0,0,0
202108,89703,15,0,15,0,0,0
202108,90505,32,31,1,2,0,2
202108,90186,5,0,5,0,0,0
202202,32812,25,22,3,10,0,10
202202,25299,37,37,0,2,0,2
202202,34027,10,1,9,0,0,0
202105,57247,10,2,8,0,0,0
202108,91428,40,28,12,5,0,5
202108,88193,25,6,19,0,0,0
202108,86156,93,92,1,0,0,0
202202,32291,10,0,10,0,0,0
202108,90288,5,0,5,0,0,0
202108,92061,40,16,24,0,0,0
202202,31072,36,10,26,0,0,0
202202,25760,37,37,0,2,1,1
202202,34019,10,1,9,0,0,0
202108,94295,1,1,0,5,0,5
202108,88212,70,38,32,20,0,20
202108,84403,10,0,10,0,0,0
202108,90501,32,32,0,1,0,1
202202,24259,3,1,2,0,0,0
202105,57249,10,0,10,0,0,0
202108,92451,48,39,9,20,0,20
202202,32724,37,37,0,2,0,2
202202,23098,5,0,5,0,0,0
202108,91114,30,3,27,0,0,0
202202,31073,42,35,7,10,0,10
202108,87508,42,32,10,10,0,10
202108,88113,31,31,0,2,0,2
202108,89218,5,0,5,0,0,0
202202,24939,5,0,5,0,0,0
202108,80164,15,0,15,0,0,0
202105,57567,5,1,4,0,0,0
202202,23181,5,0,5,0,0,0
202202,32592,105,105,0,0,0,0
202202,33119,40,35,5,5,0,5
202108,91812,25,4,21,15,0,15
202108,82823,2,0,2,0,0,0
202108,83790,27,9,18,5,0,5
202108,80165,15,3,12,0,0,0
202108,88111,30,29,1,2,0,2
202202,23762,3,1,2,0,0,0
202105,52603,20,3,17,0,0,0
202202,22827,10,0,10,0,0,0
202108,94014,10,9,1,4,0,4
202202,25236,35,35,0,1,0,1
202108,82902,2,0,2,0,0,0
202202,33509,100,9,91,0,0,0
202108,80166,15,1,14,0,0,0
202108,91115,48,25,23,10,0,10
202202,25542,10,3,7,0,0,0
202108,90508,168,168,0,0,0,0
202105,55362,10,1,9,0,0,0
202202,30097,10,0,10,0,0,0
202202,27280,35,35,0,1,0,1
202108,82045,10,3,7,20,0,20
202202,31080,53,46,7,20,0,20
202108,83992,3,0,3,0,0,0
202108,80167,15,0,15,0,0,0
202202,27967,5,0,5,0,0,0
202108,86160,34,34,0,2,0,2
202105,53664,20,2,18,0,0,0
202108,86153,80,62,18,30,0,30
202202,25022,10,0,10,0,0,0
202202,32725,35,35,0,1,0,1
202202,31159,50,49,1,20,0,20
202108,84430,5,0,5,0,0,0
202108,83221,15,2,13,0,0,0
202202,23429,5,0,5,0,0,0
202108,87136,19,16,3,10,0,10
202105,59994,10,1,9,0,0,0
202108,88117,33,33,0,2,0,2
202202,33999,10,2,8,0,0,0
202108,86633,5,0,5,0,0,0
202202,28677,105,105,0,0,0,0
202108,84719,10,0,10,0,0,0
202202,33121,35,30,5,10,0,10
202108,89308,20,16,4,0,0,0
202108,87775,650,596,54,50,0,50
202202,23162,1,0,1,0,0,0
202108,88223,33,33,0,2,0,2
202202,28312,10,0,10,0,0,0
202105,55068,10,2,8,0,0,0
202108,84436,10,1,9,0,0,0
202108,92362,10,1,9,0,0,0
202202,31468,20,15,5,20,0,20
202202,20964,35,35,0,2,1,1
202108,92254,19,7,12,5,0,5
202108,86253,5,3,2,5,0,5
202202,27375,5,1,4,0,0,0
202108,89250,34,34,0,2,0,2
202202,27164,10,0,10,0,0,0
202108,88772,3,0,3,0,0,0
202108,89482,40,28,12,0,0,0
202105,56875,10,0,10,0,0,0
202108,85890,10,0,10,0,0,0
202202,31469,20,7,13,10,0,10
202202,20968,35,35,0,2,2,0
202108,85704,45,37,8,40,0,40
202202,24208,3,0,3,0,0,0
202108,93781,34,34,0,2,0,2
202202,31516,150,146,4,999,0,999
202105,55268,10,1,9,0,0,0
202108,87863,10,1,9,0,0,0
202202,21056,35,35,0,2,1,1
202108,86405,5,1,4,0,0,0
202108,91117,45,27,18,20,0,20
202108,89017,5,0,5,0,0,0
202202,33124,50,48,1,15,1,14
202202,25920,5,0,5,0,0,0
202108,90509,162,137,25,0,0,0
202202,31517,250,241,9,999,0,999
202105,57718,10,5,5,0,0,0
202202,28679,105,102,3,0,0,0
202108,88384,90,80,10,0,0,0
202108,93814,60,52,8,20,0,20
202108,89861,5,0,5,0,0,0
202108,86159,31,30,1,0,0,0
202202,21592,5,0,5,0,0,0
202108,90004,10,5,5,0,0,0
202202,31116,25,16,9,10,0,10
202202,20486,35,35,0,2,0,2
202105,58236,10,1,9,0,0,0
202108,88541,300,146,154,50,0,50
202108,85953,5,0,5,0,0,0
202108,93815,20,7,13,0,0,0
202108,95109,10,1,9,0,0,0
202202,33664,10,10,0,5,4,1
202108,88115,33,33,0,0,0,0
202202,21707,2,0,2,0,0,0
202202,26317,50,49,0,200,68,132
202108,89585,200,163,37,50,0,50
202202,20487,35,34,1,2,0,2
202108,87360,5,0,5,0,0,0
202202,29150,15,6,9,5,0,5
202108,94201,40,19,21,5,0,5
202108,80168,15,1,14,0,0,0
202202,21708,10,2,8,0,0,0
202108,88116,33,28,5,0,0,0
202105,54581,10,2,8,0,0,0
202202,33464,100,45,55,999,0,999
202108,93978,40,28,12,10,0,10
202108,85265,5,0,5,0,0,0
202202,28809,35,33,2,2,0,2
202108,89735,20,0,20,0,0,0
202202,29149,30,12,18,0,0,0
202108,81050,15,0,15,0,0,0
202105,54964,10,0,10,0,0,0
202108,88118,33,26,7,0,0,0
202202,30793,40,40,0,50,47,3
202202,22147,1,0,1,0,0,0
202108,93979,28,25,3,10,0,10
202108,81995,10,2,8,0,0,0
202108,91622,20,0,20,0,0,0
202108,81275,15,0,15,0,0,0
202202,32814,45,25,20,0,0,0
202105,52560,20,0,20,0,0,0
202108,93782,30,20,10,0,0,0
202202,31773,32,12,20,0,0,0
202202,26480,39,38,0,1,1,0
202202,26572,5,0,5,0,0,0
202108,81954,3,0,3,0,0,0
202108,94216,60,4,56,0,0,0
202202,30646,70,46,24,20,0,20
202108,81369,15,0,15,0,0,0
202202,31770,300,297,0,999,142,857
202105,52561,20,0,20,0,0,0
202108,86088,105,105,0,0,0,0
202202,25229,39,38,0,1,1,0
202108,84873,3,0,3,0,0,0
202202,27511,5,1,4,0,0,0
202108,94133,60,4,56,50,0,50
202108,82066,15,0,15,0,0,0
202202,31148,42,40,0,10,4,6
202202,32633,75,75,0,0,0,0
202108,86166,35,35,0,2,0,2
202108,83704,3,0,3,0,0,0
202202,28683,170,170,0,0,0,0
202202,21709,3,0,3,0,0,0
202108,91683,42,24,18,20,0,20
202105,52562,20,5,15,0,0,0
202108,83222,15,5,10,0,0,0
202108,90532,35,35,0,2,0,2
202202,31150,25,5,20,0,0,0
202108,84941,3,0,3,0,0,0
202105,55402,10,0,10,0,0,0
202202,25747,34,34,0,2,1,1
202202,24945,5,1,4,0,0,0
202108,92084,100,7,93,50,0,50
202108,84476,15,0,15,0,0,0
202108,86207,35,35,0,2,0,2
202202,33514,20,1,19,0,0,0
202108,87267,5,0,5,0,0,0
202202,25748,34,34,0,2,2,0
202105,52563,20,0,20,0,0,0
202202,33526,20,3,17,0,0,0
202108,83731,5,0,5,0,0,0
202202,26013,5,0,5,0,0,0
202108,86760,101,94,7,0,0,0
202108,89233,5,0,5,0,0,0
202202,32816,44,42,2,20,0,20
202108,89363,45,43,2,9,0,9
202108,84835,5,0,5,0,0,0
202202,27757,900,557,343,999,0,999
202105,55078,10,0,10,0,0,0
202202,25749,34,34,0,2,1,1
202202,28342,5,0,5,0,0,0
202108,90535,33,30,3,2,0,2
202202,32817,25,8,17,0,0,0
202108,88690,21,17,4,5,0,5
202108,85232,10,0,10,0,0,0
202202,34050,20,11,9,0,0,0
202105,52564,20,0,20,0,0,0
202202,28810,34,34,0,2,1,1
202108,83020,10,1,9,0,0,0
202202,25947,5,0,5,0,0,0
202108,86761,32,29,3,2,0,2
202202,33515,20,4,16,0,0,0
202108,85956,10,0,10,0,0,0
202202,27690,50,52,0,999,5,994
202105,55813,10,0,10,0,0,0
202202,31910,34,34,0,2,1,1
202108,81461,40,9,31,0,0,0
202108,84414,2,0,2,0,0,0
202202,29752,5,0,5,0,0,0
202108,86789,36,35,1,0,0,0
202202,30648,75,74,0,30,1,29
202108,87916,10,0,10,0,0,0
202105,56874,10,8,2,0,0,0
202202,24057,150,149,0,100,99,1
202202,28687,185,185,0,0,0,0
202108,88911,10,0,10,0,0,0
202108,83254,5,4,1,0,0,0
202202,23106,10,3,7,0,0,0
202108,87827,10,3,7,0,0,0
202202,32620,15,5,10,0,0,0
202108,86165,105,105,0,0,0,0
202202,24978,1100,1077,0,999,239,760
202105,52565,20,1,19,0,0,0
202108,85366,25,0,25,0,0,0
202202,25802,37,37,0,2,2,0
202108,89862,5,0,5,0,0,0
202202,28264,8,0,8,0,0,0
202108,90254,10,2,8,0,0,0
202108,90531,35,35,0,1,0,1
202202,26814,30,8,22,0,0,0
202202,25803,37,37,0,2,2,0
202105,52566,20,0,20,0,0,0
202108,84726,3,0,3,0,0,0
202202,25925,20,7,13,0,0,0
202108,86573,10,0,10,0,0,0
202202,23268,3,0,3,0,0,0
202108,86135,34,34,0,2,0,2
202202,31123,44,40,3,15,1,14
202108,95302,10,0,10,0,0,0
202202,33678,25,15,10,0,0,0
202108,82146,10,0,10,0,0,0
202105,54552,20,0,20,0,0,0
202202,25804,37,37,0,2,2,0
202108,82469,10,0,10,0,0,0
202202,25885,1,0,1,0,0,0
202108,81923,15,1,14,0,0,0
202108,87382,36,36,0,1,0,1
202202,31124,30,17,13,0,0,0
202105,54426,20,1,19,0,0,0
202108,89231,5,2,3,0,0,0
202108,82470,10,0,10,0,0,0
202202,29998,2,0,2,0,0,0
202202,28811,37,37,0,2,2,0
202202,22111,5,1,4,0,0,0
202108,82497,15,0,15,0,0,0
202105,53143,20,1,19,0,0,0
202108,86211,130,129,1,0,0,0
202202,31768,30,18,12,0,0,0
202202,26405,450,280,170,999,0,999
202108,83190,3,0,3,0,0,0
202108,84657,10,0,10,0,0,0
202202,28812,37,37,0,2,2,0
202202,27965,5,0,5,0,0,0
202108,82837,15,0,15,0,0,0
202108,86210,33,32,1,1,0,1
202202,31428,20,9,11,0,0,0
202105,58666,10,1,9,0,0,0
202202,31717,100,80,20,0,0,0
202108,93045,10,4,6,0,0,0
202202,28628,132,131,1,0,0,0
202202,22436,4,0,4,0,0,0
202108,87746,20,0,20,0,0,0
202108,83186,15,0,15,0,0,0
202202,27887,20,0,20,0,0,0
202105,55243,10,2,8,0,0,0
202108,81819,7,0,7,0,0,0
202202,25285,33,33,0,2,0,2
202202,23994,3,0,3,0,0,0
202202,26465,145,141,0,150,141,9
202108,81115,35,0,35,0,0,0
202108,85400,10,0,10,0,0,0
202202,25169,10,4,6,0,0,0
202202,29171,20,0,20,0,0,0
202105,55776,10,0,10,0,0,0
202108,89864,5,0,5,0,0,0
202202,25286,33,32,1,2,0,2
202202,23433,3,0,3,0,0,0
202202,29976,750,694,56,999,0,999
202108,81221,15,4,11,0,0,0
202108,86563,10,2,8,0,0,0
202202,34193,5,1,4,0,0,0
202105,60020,20,4,16,0,0,0
202202,33508,60,2,58,0,0,0
202108,89125,5,0,5,0,0,0
202202,25287,33,33,0,2,0,2
202202,25627,5,0,5,0,0,0
202108,90533,31,31,0,2,0,2
202202,33527,20,4,16,0,0,0
202108,81206,5,0,5,0,0,0
202105,56107,10,0,10,0,0,0
202202,33507,60,2,58,50,0,50
202108,82158,15,0,15,0,0,0
202202,26022,5,0,5,0,0,0
202202,28034,33,33,0,2,0,2
202202,34195,5,1,4,0,0,0
202108,86213,33,33,0,1,0,1
202202,31837,150,103,16,50,31,19
202108,81237,5,1,4,0,0,0
202105,55514,10,4,6,0,0,0
202108,83726,5,0,5,0,0,0
202202,32198,10,8,0,20,9,11
202202,31093,134,134,0,0,0,0
202202,29726,12,10,2,0,0,0
202202,30304,10,0,10,0,0,0
202108,90534,33,33,0,1,0,1
202108,81324,0,0,0,0,0,0
202202,33679,25,25,0,0,0,0
202105,53115,20,6,14,0,0,0
202202,32199,10,4,6,10,0,10
202108,85138,3,0,3,0,0,0
202108,87364,10,2,8,0,0,0
202202,29727,10,10,0,0,0,0
202202,31094,33,33,0,2,0,2
202202,23103,5,0,5,0,0,0
202108,90539,209,208,1,0,0,0
202108,82197,10,0,10,0,0,0
202202,25930,1300,1288,0,999,264,735
202105,52567,20,0,20,0,0,0
202108,90195,5,0,5,0,0,0
202202,33696,20,2,18,0,0,0
202108,90279,10,0,10,0,0,0
202202,32416,8,0,8,0,0,0
202202,20552,5,1,4,0,0,0
202202,31095,35,35,0,2,0,2
202108,90540,37,37,0,1,0,1
202202,33641,25,3,22,0,0,0
202108,93087,10,0,10,0,0,0
202108,93134,50,0,50,0,0,0
202202,31968,10,3,7,0,0,0
202108,81276,15,13,2,0,0,0
202202,32418,6,0,6,0,0,0
202202,31097,33,33,0,2,0,2
202202,20553,5,2,3,0,0,0
202105,55349,10,4,6,0,0,0
202108,90541,37,37,0,1,0,1
202108,82200,10,0,10,0,0,0
202202,27941,200,198,0,50,5,45
202202,31967,20,1,19,0,0,0
202108,87149,5,0,5,0,0,0
202108,81370,15,0,15,0,0,0
202202,21962,10,9,1,5,0,5
202202,25234,33,33,0,2,0,2
202105,57525,10,3,7,0,0,0
202202,20554,25,0,25,0,0,0
202108,90542,34,34,0,2,0,2
202108,82201,15,0,15,0,0,0
202202,32634,50,50,0,50,49,1
202108,88609,5,0,5,0,0,0
202108,80169,15,0,15,0,0,0
202202,29434,50,9,41,50,0,50
202202,31216,8,6,2,0,0,0
202202,28629,128,122,6,0,0,0
202108,87383,34,34,0,0,0,0
202105,60748,2,1,1,0,0,0
202202,20556,5,0,5,0,0,0
202108,82203,10,0,10,0,0,0
202202,28618,100,100,0,100,95,5
202108,84948,3,0,3,0,0,0
202202,32801,33,31,2,5,0,5
202202,31331,8,6,2,0,0,0
202108,84870,5,1,4,0,0,0
202202,25288,32,31,1,2,0,2
202108,89412,33,32,1,3,0,3
202202,21078,5,1,4,0,0,0
202105,53661,20,5,15,0,0,0
202108,81087,5,0,5,0,0,0
202202,33746,10,10,0,0,0,0
202108,85764,5,0,5,0,0,0
